userId: recommendations in (itemId, ranking score) pairs, * means the item is hit.
1: (1,8.013154983520508)* (364,7.730564117431641) (34,6.300114631652832) (318,5.813816070556641) (2081,5.649236679077148) (1097,5.518245220184326)* (2687,5.281293869018555) (1028,5.252795219421387)* (1198,5.107440948486328) (593,5.093410491943359) (2096,5.067572593688965) (2761,4.830076217651367) (2571,4.782813549041748) (1704,4.717137336730957) (2087,4.672154903411865) (2078,4.619776725769043) (457,4.586587905883789) (2085,4.586252212524414) (3751,4.560482501983643) (480,4.520088195800781)
58: (1214,9.03970718383789)* (3471,8.151071548461914)* (1291,7.644370079040527) (1136,7.568336486816406)* (2916,7.565365791320801) (1222,7.558672904968262)* (2985,7.260464668273926)* (1036,7.213973045349121) (1584,7.202104568481445) (480,7.174548149108887)* (318,7.039482593536377)* (2021,7.030147552490234)* (1259,6.98600435256958) (1376,6.977747917175293) (50,6.775196075439453) (1,6.4862823486328125) (1148,6.484643459320068) (592,6.407667636871338)* (2987,6.393990516662598) (3793,6.335476875305176)
59: (919,8.161188125610352)* (1207,7.164607524871826) (1296,6.860269069671631) (1230,6.842704772949219) (916,6.6582770347595215) (527,6.529693126678467) (923,6.220177173614502)* (750,5.983557224273682)* (1944,5.824728488922119) (858,5.786577224731445) (1299,5.7275309562683105) (1307,5.704517364501953) (2858,5.69326639175415) (1193,5.672921180725098)* (1674,5.661689758300781) (3095,5.582110404968262) (900,5.421748638153076)* (933,5.338701248168945) (1252,5.305431365966797)* (945,5.303218841552734)
60: (1580,5.3493781089782715) (2762,5.095273017883301) (1617,5.033703804016113) (349,4.763420581817627) (480,4.424933433532715) (3114,4.375118732452393) (1610,4.318194389343262) (733,4.313826560974121) (316,4.1843953132629395) (380,4.161275863647461)* (780,4.129319190979004) (648,4.097821235656738) (3256,4.0904083251953125) (2396,3.978402853012085)* (457,3.95200252532959) (2353,3.9031498432159424) (2763,3.7462241649627686) (377,3.7130961418151855) (3147,3.6778221130371094) (590,3.66719126701355)
61: (3753,5.702244758605957)* (3408,4.90822696685791) (3755,4.799289703369141) (3510,4.620339393615723) (3948,4.396448135375977)* (3555,4.299041271209717) (3793,4.2912492752075195) (3624,4.135074615478516) (3751,4.102634429931641) (3916,4.0536274909973145) (3952,3.820390224456787) (3481,3.766342878341675) (3623,3.678950071334839) (3911,3.617253303527832) (356,3.4687256813049316) (3893,3.4225478172302246) (3798,3.263092517852783) (2858,3.079847812652588) (480,3.0735793113708496) (3512,3.0601773262023926)
62: (1252,7.095846176147461) (908,6.679433822631836) (923,6.395079135894775) (1221,6.350313663482666)* (1084,5.999838352203369) (1276,5.75153923034668)* (924,5.72174072265625) (1104,5.550604343414307)* (919,5.484127998352051) (903,5.369904041290283) (1086,5.268988609313965) (2352,5.202663421630859) (1953,5.195302486419678) (1196,5.187207221984863) (1293,5.178585529327393)* (1234,5.10137939453125) (933,4.98297119140625) (1952,4.9729905128479) (318,4.96680212020874) (3363,4.964326858520508)*
63: (2997,10.35689640045166) (2959,8.756589889526367) (223,8.205676078796387)* (2908,7.5666656494140625) (2355,7.194728851318359) (2683,6.815738677978516) (2692,6.729094505310059)* (2716,6.7030720710754395)* (2336,6.350687503814697) (3081,6.310197830200195) (785,6.111698150634766) (2710,6.075983047485352) (2028,5.988309860229492) (913,5.584670066833496) (1093,5.376547813415527) (3793,5.290876865386963) (2686,5.128391265869141) (1127,4.9488606452941895) (3298,4.890748023986816) (858,4.885180473327637)
64: (2571,5.842727184295654) (480,5.031182765960693) (2028,4.9849853515625)* (589,4.984381675720215) (1210,4.946325302124023)* (1196,4.542154312133789) (260,4.504591464996338) (2959,4.461324691772461) (2997,4.448230743408203) (1580,4.393775939941406) (2628,4.383894920349121) (3081,4.33136510848999) (2706,4.284529209136963) (3753,4.182295322418213) (223,4.064583778381348) (2716,3.811448812484741) (2683,3.767510414123535) (457,3.6028804779052734) (3623,3.4757261276245117) (780,3.475426197052002)
65: (480,8.689539909362793)* (457,8.500293731689453) (1291,8.427188873291016)* (110,8.138031005859375) (589,7.637970447540283) (1721,6.686588764190674)* (1240,6.581556797027588) (3256,6.524523735046387) (349,6.466095924377441) (2628,6.275107383728027)* (593,6.2018961906433105) (3578,6.142908096313477) (2353,6.11611270904541)* (1097,6.0788397789001465)* (527,6.04355001449585) (1370,5.995423316955566) (380,5.933902740478516)* (2916,5.810168266296387) (318,5.791970252990723) (590,5.718178749084473)
66: (480,5.404974937438965)* (527,5.356753349304199) (589,5.276684284210205) (593,4.855485916137695) (318,4.817690372467041) (3578,4.734954357147217)* (1210,4.486162185668945) (1196,4.454737186431885)* (858,4.221151351928711) (1580,4.163734436035156) (260,4.132094383239746) (2706,4.099822998046875) (3450,3.9601807594299316) (3555,3.871278762817383) (1193,3.789644241333008) (1704,3.760798215866089) (1198,3.7247507572174072) (1673,3.7241036891937256) (608,3.6954140663146973) (1213,3.6467771530151367)
67: (1193,6.465681552886963) (3468,6.242424964904785) (3095,6.23858642578125) (1225,5.8237762451171875) (1104,5.679041385650635) (1276,5.5976667404174805)* (1250,5.498142242431641) (1213,5.4337568283081055)* (3363,5.429245948791504) (1228,5.398116588592529) (1231,5.367123603820801) (858,5.348907470703125) (953,5.288674831390381) (1221,5.2720537185668945) (3504,5.180021286010742)* (1263,4.964014053344727) (920,4.86132287979126) (3201,4.850247383117676) (1208,4.8037614822387695) (912,4.800164699554443)
68: (2599,6.197181224822998) (1148,6.132591247558594) (2395,5.977977752685547) (3481,5.9437127113342285) (1288,5.939593315124512) (1394,5.847275733947754) (1079,5.7372541427612305) (1265,5.549812316894531) (2791,5.538623332977295) (2396,5.519363880157471)* (1230,5.434849262237549)* (3421,5.360966205596924) (1197,5.269075393676758)* (2804,5.167971611022949) (2700,4.883133888244629) (1235,4.881559371948242) (1,4.825890064239502) (3114,4.678859710693359) (1223,4.607202529907227) (1641,4.406210899353027)
69: (1704,7.67526912689209)* (36,7.047412872314453) (1094,6.886038780212402) (527,6.690164566040039) (296,6.418375492095947)* (318,6.385316848754883) (150,6.1144185066223145) (2028,5.9775309562683105) (300,5.853032112121582) (25,5.805215835571289)* (3100,5.746760845184326) (2324,5.664194583892822) (608,5.642131805419922) (3176,5.464156627655029) (2908,5.445407867431641) (3260,5.387775897979736) (778,5.377737998962402) (508,5.33591365814209) (2686,5.236557960510254) (994,5.182622909545898)
70: (2355,9.825998306274414)* (2858,9.370124816894531)* (2396,8.840320587158203)* (223,8.187633514404297)* (2599,8.068073272705078) (3578,7.68186616897583)* (2987,7.490097522735596)* (2770,6.607909679412842) (2700,6.377595901489258)* (2502,6.174576759338379) (2692,6.109811782836914) (2710,5.92225980758667) (2694,5.876861095428467)* (2763,5.819588661193848) (2908,5.785460472106934) (1127,5.771173477172852)* (3408,5.762884140014648) (2333,5.499122142791748) (2761,5.4398417472839355) (1093,5.101008415222168)
71: (2706,6.227252960205078) (3578,6.182414531707764) (2858,6.022326469421387) (3753,5.415399074554443) (3623,4.950103759765625) (2762,4.924302577972412) (3555,4.747678279876709) (589,4.16132926940918) (3793,4.128143310546875) (110,4.070531845092773) (2716,3.81524658203125) (260,3.7629823684692383) (1210,3.74210524559021) (1127,3.7213385105133057) (2959,3.671391010284424) (2881,3.6594371795654297) (2707,3.604032516479492) (2688,3.542067527770996) (2541,3.443967342376709) (3948,3.419219732284546)
72: (2858,7.634465217590332) (1784,6.5083417892456055) (318,6.232480525970459) (527,6.18231725692749) (110,5.842619895935059) (1721,5.690250396728516) (1265,5.613732814788818) (1704,5.577430725097656)* (1,5.490124702453613) (34,5.451165199279785) (608,4.7047319412231445) (539,4.67073917388916) (1580,4.627564430236816) (357,4.5216569900512695) (1641,4.454746246337891) (590,4.422335624694824) (480,4.135195732116699) (1393,4.124636650085449) (1923,4.0840229988098145) (2762,4.075552940368652)
73: (1580,8.571505546569824) (589,8.16158676147461)* (1197,8.05357551574707)* (1210,7.9642767906188965)* (260,7.468788146972656) (480,7.277141571044922) (2628,7.168452262878418) (3793,6.894854545593262) (780,6.518213748931885) (2918,5.925158500671387)* (2791,5.8818278312683105)* (316,5.716310501098633) (1220,5.656617164611816) (1136,5.614017963409424) (10,5.583810806274414) (2167,5.559365749359131) (3527,5.534799575805664) (2115,5.450687408447266) (1370,5.394339561462402)* (1200,5.383034706115723)*
74: (50,6.108959197998047)* (2858,5.634961128234863) (318,5.263043403625488) (1213,5.21807336807251) (527,4.625895023345947) (1252,4.543258190155029)* (2997,4.346092224121094) (1089,4.270874977111816) (1193,4.214694023132324) (1230,4.151808261871338) (2762,4.113786697387695) (1221,4.093917369842529) (2028,3.871276378631592) (1358,3.7014424800872803) (2396,3.6206307411193848) (1304,3.560452461242676) (111,3.4632270336151123) (912,3.436842918395996) (1233,3.390570878982544) (908,3.351856231689453)
75: (588,10.534486770629883) (1367,10.401326179504395) (2085,8.660074234008789) (595,8.540092468261719) (34,8.29879379272461) (3157,7.529898643493652)* (783,7.443558692932129)* (661,7.242936611175537)* (1015,7.104296684265137)* (1033,6.90065860748291)* (1032,6.552905082702637) (107,6.5264692306518555)* (1022,6.5077362060546875) (653,6.498020172119141) (2081,6.490700721740723) (2096,6.389322280883789) (1148,6.336668968200684)* (1064,6.279932022094727) (1021,6.207336902618408)* (2078,6.182384967803955)
76: (2997,8.423420906066895) (527,8.343692779541016) (2028,7.887917518615723) (3751,7.500804901123047) (3481,7.466247081756592) (3114,7.218930721282959) (110,6.767324924468994) (2692,6.513983249664307)* (34,6.294424533843994) (2599,6.151968955993652) (2324,6.027409553527832) (457,5.847723960876465) (3147,5.813122749328613)* (1265,5.7599382400512695) (32,5.647602558135986) (3006,5.570317268371582) (589,5.38827657699585) (3624,5.170947551727295) (1639,5.147259712219238) (1500,5.138537406921387)
77: (2997,6.939206123352051)* (2706,6.153720855712891) (223,6.1449174880981445) (2599,5.832781791687012)* (2959,5.58050537109375) (2355,5.108464241027832) (2396,4.93881893157959) (2502,4.4696784019470215) (2716,4.293468475341797) (2770,4.254133224487305) (3114,4.198352336883545) (785,3.9621706008911133) (3793,3.909066677093506) (3160,3.8952815532684326) (2580,3.872523307800293) (2987,3.8496580123901367) (2694,3.7361793518066406) (3175,3.66902756690979) (3176,3.6688575744628906) (3081,3.6011767387390137)*
78: (1148,7.886878490447998) (2997,7.109658241271973) (588,7.073188781738281) (2321,6.295896530151367)* (2395,6.089114189147949) (1223,6.054659843444824) (3751,5.551261901855469) (1885,5.549955368041992) (595,5.549285888671875) (1028,5.473992347717285) (342,5.282087326049805)* (2324,5.2127485275268555) (348,5.191249847412109) (1784,5.136104106903076) (2359,5.11724853515625) (17,5.111322402954102) (838,5.095575332641602) (1282,4.932002067565918) (440,4.833780765533447) (3429,4.793848037719727)
79: (3176,3.819687843322754)* (3578,3.657443046569824) (3952,3.1555209159851074) (3408,3.0582263469696045) (2762,2.957772731781006) (3160,2.9113402366638184) (3897,2.9031946659088135) (3751,2.883284091949463) (1748,2.839226245880127) (3753,2.784879207611084) (3893,2.730807065963745) (1617,2.6894516944885254)* (3555,2.689095973968506) (3481,2.686713933944702) (3512,2.6478140354156494) (3623,2.6243600845336914) (3081,2.616743326187134) (480,2.6050667762756348) (3300,2.591482400894165) (3745,2.5897793769836426)
80: (318,8.329607009887695) (1704,6.959211349487305) (2858,6.487637519836426) (150,6.077183723449707) (2571,5.7532854080200195) (2396,5.597039222717285) (1393,5.522164344787598) (1,5.474495887756348) (296,5.463129997253418) (1784,5.1920976638793945) (589,5.141401767730713) (1580,5.128867149353027) (457,5.088245391845703) (3753,5.026435852050781) (2324,4.9531941413879395) (260,4.918593406677246) (1210,4.830196380615234) (1213,4.778446674346924) (2628,4.771862506866455) (1196,4.681846618652344)
81: (858,10.088884353637695) (923,8.393180847167969) (2019,7.380080223083496) (1617,7.048877239227295)* (608,6.982350826263428) (1212,6.8224687576293945) (1204,6.812330722808838) (541,6.705569267272949) (1248,6.6909894943237305) (1219,6.659814357757568) (1208,6.454845428466797) (1136,6.410540580749512) (1254,6.37227725982666) (1250,6.310455322265625) (919,6.170182228088379) (3095,6.158188819885254) (910,6.129766464233398) (924,6.129364013671875) (1256,6.042348384857178) (1945,5.988911151885986)
82: (593,10.106327056884766)* (2028,8.960277557373047) (480,8.676017761230469)* (1704,8.659034729003906)* (527,8.043439865112305)* (50,7.4356207847595215) (2268,6.635065078735352)* (3256,6.481373310089111)* (454,6.463079452514648) (1580,6.42384147644043) (377,6.403865814208984) (780,6.355250835418701)* (1573,6.132467269897461) (2628,5.946829319000244) (3555,5.691300392150879) (1265,5.599532604217529) (1608,5.31176233291626) (1682,5.233940124511719) (1909,5.222588539123535) (2058,5.199924468994141)
83: (1197,8.297353744506836) (1210,7.781033039093018) (2396,6.966383934020996)* (3793,6.6702117919921875) (1198,6.201581954956055) (1291,6.035799503326416) (2858,5.974710464477539) (3114,5.773766994476318) (3081,5.375958442687988) (2706,5.181689739227295) (2683,5.109323978424072) (2826,5.095127105712891) (2571,5.067167282104492) (2688,4.9104084968566895) (3489,4.887017726898193) (3623,4.886709213256836) (2394,4.806135177612305) (653,4.7307024002075195) (2605,4.69340705871582) (2021,4.668325901031494)
84: (1196,9.896270751953125)* (589,8.182476043701172) (2028,7.356781005859375)* (858,6.744367599487305) (110,6.682607650756836)* (1036,6.319941520690918) (1197,6.144120693206787)* (541,5.839853286743164) (1270,5.615103721618652) (593,5.335507392883301) (1221,5.329659938812256) (1387,5.021028518676758) (1097,4.9661545753479) (2762,4.943777561187744) (2916,4.924840927124023) (318,4.711301803588867) (3793,4.703177452087402) (1127,4.579736709594727) (1374,4.551519870758057) (3527,4.440701484680176)
85: (3578,6.667300224304199) (3623,6.1194071769714355) (3753,5.989614486694336) (2762,5.679561138153076) (3510,5.648963451385498)* (3793,4.885305881500244) (2706,4.881865501403809) (3798,4.785404682159424) (3147,4.640151500701904) (3555,4.617094993591309) (3752,4.52379846572876) (2959,4.44309663772583) (3717,4.2134199142456055) (3948,4.136072635650635) (3617,4.098060607910156)* (3409,4.031993865966797)* (2694,4.025043964385986) (2997,4.022716522216797) (593,3.960906744003296) (3176,3.8738558292388916)
86: (3114,5.212918281555176) (2571,5.00731086730957) (317,4.509477615356445) (780,4.468050956726074) (1,4.400444984436035) (2,4.19325065612793) (595,3.8573527336120605) (589,3.819509506225586) (260,3.807753562927246)* (2355,3.778306007385254) (736,3.733257293701172) (1544,3.7233150005340576)* (733,3.7113394737243652) (457,3.703517436981201) (648,3.694531202316284)* (653,3.684032440185547) (1015,3.682757616043091)* (2724,3.6660799980163574) (588,3.591797351837158) (587,3.5446414947509766)
87: (1036,8.478349685668945) (1210,7.945836067199707) (589,7.388627529144287)* (2571,6.818760871887207)* (1387,6.6423845291137695)* (2028,6.5530595779418945)* (1197,6.375202178955078) (858,6.1895036697387695) (480,5.748561382293701)* (1200,5.692644119262695) (1214,5.453189373016357) (1222,5.31226921081543) (1242,5.176294803619385) (1221,4.982180595397949) (2948,4.9461846351623535) (1304,4.888871192932129) (2916,4.870203971862793) (1374,4.808056831359863) (2949,4.740363121032715) (592,4.690727233886719)
88: (593,8.149850845336914) (1247,7.152271270751953) (912,7.138681411743164)* (2858,6.718720436096191) (1213,6.513066291809082) (1961,6.37396764755249)* (296,6.332306861877441) (1196,6.298397064208984) (2804,6.268176078796387) (260,6.234698295593262) (919,5.778842926025391) (1231,5.682248115539551)* (1293,5.565632343292236)* (50,5.54108190536499) (1276,5.4364824295043945) (1952,5.418133735656738) (1097,5.410903453826904) (1208,5.253659725189209) (1136,5.246327877044678) (3095,5.059892654418945)
89: (318,5.488503456115723) (858,5.337021827697754) (593,5.1579413414001465) (1198,5.018466949462891) (260,4.724494934082031) (110,4.601823806762695) (1196,4.388515472412109) (1221,4.3125786781311035) (608,4.254883766174316) (2858,4.153730392456055) (457,4.150153160095215) (296,4.082772731781006) (2571,3.990943670272827) (2762,3.8577523231506348) (1213,3.8206229209899902) (50,3.786850929260254) (1036,3.7086949348449707) (1387,3.444031238555908) (1210,3.437532901763916) (589,3.399022340774536)
90: (296,6.832466125488281) (21,6.033865928649902) (608,6.013675212860107)* (2571,5.978039264678955) (1732,5.714635848999023) (1500,5.412405967712402) (1923,5.345608711242676) (6,5.125957012176514) (380,5.029019832611084) (3052,4.953902721405029) (1912,4.939603328704834) (1089,4.921555995941162)* (1517,4.913280487060547) (2028,4.886310577392578)* (2692,4.875721454620361) (1,4.828535079956055) (589,4.819380283355713) (3114,4.717106819152832) (2396,4.70579719543457) (2302,4.705745697021484)
91: (1136,7.325925827026367) (3361,7.013772010803223) (1294,6.828549385070801)* (1234,6.665167808532715) (1288,6.438014507293701) (1259,6.337255477905273) (2804,6.178520202636719) (1304,6.104985237121582) (2858,5.819155693054199) (2716,5.705296993255615) (1270,5.438977241516113) (1080,5.401242256164551) (2797,5.399014472961426) (2300,5.3912434577941895) (2289,5.317314624786377) (1220,5.286150932312012) (1230,5.2574567794799805) (1269,5.194906234741211) (1,5.079925537109375) (1968,4.8545122146606445)
