userId: recommendations in (itemId, ranking score) pairs, * means the item is hit.
1: (364,5.637739181518555) (1,5.2986531257629395)* (2081,4.205761909484863) (34,4.190133571624756) (2687,4.018453121185303) (2096,4.000216484069824) (1028,3.881499767303467)* (318,3.7455759048461914) (2087,3.630396842956543) (1097,3.630168914794922)* (2085,3.6042373180389404) (2078,3.4437508583068848) (2761,3.43930983543396) (1688,3.4245643615722656) (2018,3.3780999183654785)* (1029,3.362694501876831)* (3751,3.3592886924743652) (596,3.294987916946411) (1282,3.227409839630127) (1704,3.0956802368164062)
57: (3481,4.209150314331055) (3897,3.765073299407959) (2959,3.4799253940582275) (1259,3.3846776485443115) (2997,3.3831558227539062) (3624,3.222726821899414) (1148,3.073122978210449) (3911,2.973262310028076) (1673,2.8964672088623047) (110,2.8371496200561523) (1222,2.8332934379577637) (2700,2.821884870529175) (3535,2.7248764038085938) (260,2.722595453262329) (2291,2.7156474590301514) (858,2.696582317352295) (1197,2.6864516735076904) (3753,2.6664791107177734) (1261,2.6379506587982178) (1200,2.623560905456543)
58: (1214,6.328030586242676)* (3471,5.772832870483398)* (2021,5.67688512802124)* (1222,5.429991722106934)* (2916,5.345375061035156) (1291,5.343325614929199) (1376,5.259784698486328) (2985,5.257742881774902)* (1584,5.133617877960205) (2140,5.08759880065918)* (1259,5.055724143981934) (1136,4.991830348968506)* (480,4.974167823791504)* (1036,4.819144248962402) (1148,4.787117958068848) (2987,4.782115936279297) (1653,4.741356372833252) (3793,4.735103607177734) (2657,4.732114791870117)* (1372,4.630804538726807)
59: (919,5.704546928405762)* (1296,5.363420486450195) (916,5.325725555419922) (1230,5.148075103759766) (1207,5.114542007446289) (1944,4.594010353088379) (945,4.459694862365723) (923,4.419351577758789)* (900,4.388162612915039)* (911,4.29754114151001) (3095,4.2903852462768555) (933,4.263867378234863) (951,4.199810028076172)* (1299,4.173056602478027) (527,4.162955284118652) (926,4.153882026672363) (750,4.095732688903809)* (3035,4.0560126304626465) (915,4.055660247802734) (3668,4.010625839233398)
60: (1580,3.5510029792785645) (349,3.40162992477417) (2762,3.2647852897644043) (1617,3.2440457344055176) (780,3.153424024581909) (316,3.094517707824707) (480,3.0581178665161133) (733,3.021160125732422) (648,2.9843392372131348) (3114,2.913245677947998) (3256,2.889258861541748) (380,2.8748538494110107)* (2763,2.852912187576294) (2353,2.8315305709838867) (1608,2.772754669189453) (1610,2.7611582279205322) (1892,2.725796937942505) (2006,2.6954829692840576) (377,2.675102710723877) (317,2.6070916652679443)
61: (3753,4.451742649078369)* (3408,3.794548749923706) (3510,3.614321231842041) (3755,3.516930103302002) (3555,3.452364444732666) (3793,3.161405563354492) (3624,3.160008430480957) (3948,3.15201997756958)* (3916,3.034653663635254) (3623,2.926337242126465) (3751,2.9094552993774414) (3952,2.850717544555664) (3481,2.7903265953063965) (3911,2.6492252349853516) (3409,2.519045352935791) (3893,2.5007619857788086) (3798,2.4999032020568848) (3512,2.405729293823242) (2858,2.3489179611206055) (3513,2.3316895961761475)
62: (1252,5.602814674377441) (908,5.040335178375244) (1084,4.917758941650391) (923,4.903627395629883) (1104,4.511724472045898)* (1276,4.354936599731445)* (1086,4.336552619934082) (1221,4.309624671936035)* (903,4.280613899230957) (1952,4.252647876739502) (1953,4.247580528259277) (924,4.217689514160156) (1230,4.16042423248291) (933,4.1371355056762695) (926,4.065610885620117)* (2352,4.054811954498291) (3037,4.049706935882568) (2067,4.03068208694458) (3363,3.9990620613098145)* (1293,3.9716603755950928)*
63: (2997,7.818463325500488) (2959,6.705618858337402) (223,6.371519088745117)* (2908,6.135420322418213) (2683,5.818337440490723) (2355,5.408544540405273) (3081,5.057793617248535) (2710,4.968477249145508) (2336,4.955938816070557) (2692,4.8967671394348145)* (785,4.772238731384277) (2716,4.760136127471924)* (1093,4.305472373962402) (2707,4.166159629821777) (3408,4.152133941650391) (913,4.143845081329346) (3793,4.007610321044922) (2686,3.987154960632324) (3298,3.9658102989196777) (2433,3.942565441131592)
64: (2571,3.5581557750701904) (2706,3.2759945392608643) (3081,3.1883490085601807) (3753,3.1443796157836914) (480,3.0881142616271973) (2959,3.0850725173950195) (589,3.0524797439575195) (2997,3.0209007263183594) (1210,2.999016284942627)* (2628,2.9065682888031006) (2683,2.8860490322113037) (223,2.866790294647217) (1580,2.8429551124572754) (2028,2.6846237182617188)* (3623,2.6491990089416504) (1196,2.599957227706909) (2694,2.589564323425293) (260,2.5772337913513184) (3052,2.3731372356414795) (3160,2.3724217414855957)
65: (480,6.068819522857666)* (1291,5.611323356628418)* (457,5.495521068572998) (110,5.437836170196533) (589,4.9164862632751465) (1721,4.852395057678223)* (349,4.716008186340332) (3256,4.682868480682373) (3578,4.550594329833984) (3555,4.547536373138428)* (2353,4.393286228179932)* (3623,4.392115592956543)* (2628,4.349128723144531)* (1370,4.315725803375244) (1240,4.212332248687744) (380,4.177072525024414)* (2001,4.031966209411621) (2881,3.925337791442871) (590,3.877105236053467) (1097,3.846837043762207)*
66: (480,3.272556781768799)* (527,3.2272047996520996) (3578,3.031447649002075)* (2706,2.9337313175201416) (589,2.901566982269287) (3555,2.8077030181884766) (3450,2.766758918762207) (318,2.738983392715454) (593,2.7300190925598145) (3160,2.4746556282043457) (2683,2.4446048736572266) (858,2.412400722503662) (1210,2.3927395343780518) (1673,2.357689380645752) (1580,2.3209011554718018) (266,2.317089080810547) (3408,2.3024518489837646) (3510,2.276796817779541) (3916,2.1932220458984375) (1704,2.1876089572906494)
67: (1193,5.1028642654418945) (3468,4.829120635986328) (3095,4.817500114440918) (1104,4.420777797698975) (1225,4.387005805969238) (1250,4.341205596923828) (3363,4.152983665466309) (1276,4.100174903869629)* (1228,4.069207668304443) (3504,3.9650628566741943)* (1231,3.955049514770508) (1263,3.909273862838745) (3201,3.8883142471313477) (1221,3.8866429328918457) (953,3.840190887451172) (858,3.836007595062256) (1299,3.826181411743164) (1957,3.7917563915252686) (3196,3.7578022480010986) (912,3.756011962890625)
68: (1148,4.7154130935668945) (2599,4.694057464599609) (2395,4.482885360717773) (3481,4.30787467956543) (1230,4.086678504943848)* (1288,4.030651092529297) (2791,3.9090657234191895) (2396,3.883021831512451)* (1079,3.860837936401367) (1394,3.8580775260925293) (1265,3.6223325729370117) (1223,3.5828697681427) (1235,3.581624984741211) (2700,3.555621862411499) (3421,3.528341293334961) (3114,3.5233254432678223) (1197,3.3361616134643555)* (1,3.334476947784424) (2804,3.3232128620147705) (2716,3.140653133392334)
69: (1704,5.614534378051758)* (36,5.43881368637085) (1094,5.336342811584473) (527,4.910724639892578) (2908,4.654374599456787) (318,4.584115505218506) (3176,4.566028118133545) (150,4.529789924621582) (300,4.470221519470215) (3100,4.460962772369385) (296,4.354102611541748)* (3260,4.281330108642578) (608,4.2351484298706055) (25,4.221797943115234)* (2686,4.175619125366211) (2324,4.154141426086426) (778,4.147488594055176) (994,4.125237464904785) (2028,4.10107946395874) (508,3.9421935081481934)
70: (2355,7.454213619232178)* (2858,7.025720596313477)* (223,6.317008018493652)* (2396,6.26301908493042)* (2599,6.117143630981445) (3578,5.732593536376953)* (2694,5.386547088623047)* (2770,5.360480308532715) (2987,5.316469669342041)* (2908,4.969017028808594) (3408,4.868099212646484) (2710,4.839397430419922) (2700,4.830121994018555)* (2502,4.754359245300293) (2333,4.456573486328125) (2688,4.415765285491943) (2692,4.415156364440918) (2707,4.376185894012451) (2433,4.3056182861328125) (1093,4.243829727172852)
71: (2706,4.872156143188477) (3578,4.524227142333984) (2858,4.257474899291992) (3753,4.219524383544922) (3623,3.8890063762664795) (3555,3.6539101600646973) (2762,3.394211769104004) (2688,3.170369863510132) (2881,3.1300172805786133) (3793,3.0906190872192383) (2707,2.9913551807403564) (2541,2.8551878929138184) (2716,2.7948591709136963) (3409,2.739753246307373) (3798,2.7092995643615723) (1127,2.676098585128784) (3160,2.669609546661377) (2959,2.6695127487182617) (2763,2.5788631439208984) (589,2.565135955810547)
72: (2858,5.12664794921875) (1784,4.55649471282959) (1721,4.1017680168151855) (318,3.989025592803955) (527,3.912146806716919) (1704,3.743342638015747)* (1265,3.737581253051758) (110,3.7225775718688965) (539,3.6499547958374023) (1,3.5670814514160156) (34,3.4594671726226807) (3408,3.2355284690856934) (357,3.210277557373047) (2671,3.0670814514160156) (1641,2.9768218994140625) (587,2.869549512863159)* (590,2.8476366996765137) (1580,2.8268232345581055) (1393,2.805415630340576) (2762,2.7704544067382812)
73: (1580,6.164203643798828) (589,5.685739517211914)* (1210,5.442588806152344)* (3793,5.26265287399292) (2628,5.248236656188965) (480,5.181338310241699) (1197,5.14943790435791)* (780,4.885008811950684) (260,4.672933578491211) (316,4.4323201179504395) (2167,4.214695930480957) (10,4.162314414978027) (1676,4.125222682952881)* (2617,4.031811237335205) (2791,3.9574859142303467)* (3527,3.9433255195617676) (1370,3.9381747245788574)* (648,3.824631690979004) (2115,3.7824501991271973) (2918,3.751908779144287)*
74: (50,3.7282156944274902)* (2858,3.6163012981414795) (1252,3.298677921295166)* (1213,3.297030210494995) (1230,2.9942474365234375) (318,2.9608211517333984) (2997,2.8699958324432373) (527,2.6812784671783447) (1193,2.6732125282287598) (1089,2.6097395420074463) (1221,2.584178924560547) (908,2.3563308715820312) (1179,2.3311526775360107) (2762,2.3133292198181152) (111,2.258589744567871) (1358,2.2422659397125244) (1233,2.2336177825927734) (3481,2.1847457885742188) (904,2.1814723014831543) (3006,2.1790518760681152)
75: (1367,8.825632095336914) (588,8.697389602661133) (595,7.400911331176758) (2085,7.116783142089844) (34,7.023487091064453) (3157,6.80708646774292)* (783,6.491988182067871)* (1015,6.092242240905762)* (1033,5.881243705749512)* (661,5.802338600158691)* (107,5.786186695098877)* (2082,5.543549537658691)* (2059,5.538079261779785)* (1022,5.511133670806885) (2096,5.500267028808594) (2953,5.474828720092773)* (1064,5.44779109954834) (1021,5.442505359649658)* (1032,5.3784356117248535) (3615,5.260397434234619)
76: (2997,6.108747959136963) (3481,5.498870372772217) (3751,5.405282974243164) (527,5.306725978851318) (2028,5.050751686096191) (3114,4.985902309417725) (2692,4.750633239746094)* (2599,4.552741527557373) (110,4.356015205383301) (34,4.090880393981934) (3006,3.993368625640869) (3147,3.9231574535369873)* (2324,3.905940055847168) (3176,3.7881481647491455) (32,3.7167506217956543) (3624,3.6736488342285156) (1265,3.5641167163848877) (457,3.5438854694366455) (2908,3.5363943576812744) (1639,3.534480333328247)
77: (2997,5.1929545402526855)* (2706,4.920958518981934) (223,4.698153972625732) (2599,4.359308242797852)* (2959,4.168495178222656) (2355,3.8013694286346436) (2502,3.4198086261749268) (2770,3.386721611022949) (2396,3.350977897644043) (2694,3.2932400703430176) (785,3.1155190467834473) (3160,3.0717363357543945) (2580,3.0304853916168213) (3114,3.005596399307251) (2716,3.0000503063201904) (2908,2.933744430541992) (3176,2.906489372253418) (2710,2.8616952896118164) (3793,2.8451054096221924) (3081,2.8440985679626465)*
78: (1148,6.2243547439575195) (2997,5.616922855377197) (588,5.408266067504883) (2321,4.836188793182373)* (1223,4.8193840980529785) (2395,4.769801139831543) (3751,4.464142322540283) (838,4.397701740264893) (595,4.351014137268066) (1885,4.220872402191162) (1028,4.213451385498047) (17,4.196196556091309) (348,4.090685844421387) (342,4.087315559387207)* (2359,3.9922375679016113) (2690,3.898866653442383) (2324,3.7910399436950684) (3429,3.7890443801879883) (1784,3.7727231979370117) (440,3.7348997592926025)
79: (3176,3.082185745239258)* (3578,2.75374436378479) (3408,2.6786136627197266) (3952,2.411423683166504) (3160,2.363542318344116) (3753,2.2728123664855957) (3081,2.2351808547973633) (3751,2.216193675994873) (3897,2.194788694381714) (2762,2.1850953102111816) (3893,2.0851688385009766) (3623,2.0746092796325684) (3481,2.041700839996338) (3512,2.0395467281341553) (1748,2.035158157348633) (3300,2.01360821723938) (3745,1.9952809810638428) (3555,1.961172342300415) (3624,1.9585578441619873)* (3535,1.9013304710388184)
80: (318,5.416597843170166) (1704,4.5414323806762695) (2858,4.0937275886535645) (150,4.090090274810791) (3753,3.841419219970703) (1393,3.668546676635742) (2396,3.564826488494873) (1784,3.4130074977874756) (1,3.2872211933135986) (2571,3.245265245437622) (1580,3.173490047454834) (2628,3.0605502128601074) (296,3.043581008911133) (780,2.9969305992126465) (2324,2.9962286949157715) (457,2.9766664505004883) (266,2.9628610610961914) (2501,2.951472520828247) (589,2.942509651184082) (2268,2.933335781097412)
81: (858,6.763195037841797) (923,5.997203350067139) (2019,5.4589314460754395) (1212,5.3566813468933105) (1248,5.327547073364258) (1204,5.0921430587768555) (1219,4.769043922424316) (1254,4.755170822143555) (1617,4.651406288146973)* (922,4.595748424530029) (910,4.51374626159668) (1256,4.496899127960205) (1250,4.472270965576172) (3095,4.471523284912109) (541,4.442310333251953) (608,4.438138961791992) (1945,4.410833358764648) (1208,4.40739107131958) (924,4.316478729248047) (1136,4.228274345397949)
82: (593,6.615145683288574)* (2028,6.151428699493408) (480,6.09637451171875)* (1704,5.974750995635986)* (527,5.343543529510498)* (454,4.825627326965332) (50,4.769574165344238) (2268,4.759319305419922)* (3256,4.648778915405273)* (780,4.647195816040039)* (377,4.525343894958496) (1573,4.40077018737793) (3555,4.366089820861816) (1580,4.347522735595703) (3408,4.11853551864624) (2628,4.085263252258301) (1608,4.065436363220215) (3623,3.9793074131011963) (2058,3.7737460136413574) (628,3.701868772506714)*
83: (1197,5.21138334274292) (1210,5.048826217651367) (3793,4.917447090148926) (2396,4.83447265625)* (3081,4.2142157554626465) (2683,4.157716751098633) (2688,4.078240871429443) (2706,4.054356098175049) (3114,3.961690664291382) (2858,3.9320411682128906) (2826,3.9054651260375977) (2605,3.850041151046753) (2394,3.838550567626953) (3623,3.793692111968994) (1291,3.7202248573303223) (1198,3.6261799335479736) (3489,3.559643268585205) (2694,3.4949655532836914) (2021,3.467482566833496) (3157,3.3893842697143555)
84: (1196,6.32953405380249)* (589,5.320468902587891) (2028,4.4535322189331055)* (110,4.231136322021484)* (858,4.135817050933838) (1036,3.9024438858032227) (541,3.7344744205474854) (1197,3.607053279876709)* (3793,3.3408048152923584) (1221,3.268386125564575) (1270,3.1616885662078857) (2762,3.1442642211914062) (593,3.143247127532959) (2916,3.1021924018859863) (1387,3.085777521133423) (1127,3.058852434158325) (1097,2.925261974334717) (1374,2.878215789794922) (3527,2.8650457859039307) (2628,2.81925630569458)
85: (3578,4.90125846862793) (3753,4.728560447692871) (3623,4.727927207946777) (3510,4.502929210662842)* (2706,3.857107639312744) (2762,3.849975824356079) (3798,3.820704460144043) (3555,3.6297860145568848) (3409,3.561339855194092)* (2694,3.559983253479004) (3793,3.550302028656006) (3752,3.543083667755127) (3717,3.4027724266052246) (2959,3.248155355453491) (3617,3.246093511581421)* (2707,3.1890406608581543) (3948,3.141756057739258) (3176,3.136211395263672) (3147,2.965548515319824) (3081,2.9399867057800293)
86: (3114,3.7370662689208984) (317,3.472971200942993) (780,3.4406018257141113) (2571,3.197002410888672) (2,3.1721620559692383) (2724,3.1448304653167725) (595,3.012258529663086) (1,2.9480950832366943) (736,2.9098970890045166) (48,2.9079747200012207) (1015,2.902876853942871)* (2355,2.893627643585205) (1544,2.8697257041931152)* (588,2.865072727203369) (1367,2.8197107315063477) (2687,2.7820262908935547) (2394,2.779590606689453) (653,2.7464637756347656) (1688,2.7241759300231934) (1566,2.7222366333007812)
87: (1036,5.8922858238220215) (1210,5.337136268615723) (589,4.9892988204956055)* (1387,4.449021339416504)* (2571,4.4432692527771)* (2028,4.204710006713867)* (1197,4.104677677154541) (858,4.045572280883789) (480,3.9707634449005127)* (1200,3.859302282333374) (2948,3.6183042526245117) (1214,3.598369836807251) (1222,3.5818474292755127) (1242,3.4517264366149902) (2949,3.4055867195129395) (2115,3.3315682411193848) (1374,3.331388235092163) (3256,3.329665184020996) (1221,3.3123018741607666) (2944,3.2973403930664062)
88: (593,5.134485244750977) (1247,4.785799980163574) (912,4.74137020111084)* (2858,4.395171165466309) (1213,4.211912631988525) (1961,4.105711936950684)* (2804,4.030526161193848) (1952,3.9662485122680664) (1293,3.9046688079833984)* (1231,3.884101390838623)* (296,3.7407333850860596) (919,3.7072620391845703) (1276,3.6890134811401367) (1196,3.5904791355133057) (260,3.5419464111328125) (3095,3.5344319343566895) (1208,3.394031286239624) (1097,3.3592305183410645) (50,3.3155202865600586) (908,3.3139946460723877)*
89: (318,3.411740303039551) (858,3.0988266468048096) (593,2.973367691040039) (110,2.893096685409546) (1198,2.792914628982544) (260,2.6035306453704834) (1221,2.5739150047302246) (2858,2.4421839714050293) (608,2.4409689903259277) (1196,2.3812038898468018) (457,2.3674521446228027) (1213,2.311551570892334) (296,2.286846399307251) (2762,2.2829766273498535) (50,2.1629528999328613) (3578,2.1595163345336914) (1036,2.119649887084961) (2571,2.119138240814209) (1387,2.006746292114258) (3147,1.9647448062896729)
90: (296,4.200319766998291) (1732,4.067440986633301) (21,4.051370620727539) (3052,3.8258118629455566) (2571,3.8120057582855225) (1500,3.706245183944702) (1923,3.6814568042755127) (1517,3.5833041667938232) (380,3.5254788398742676) (6,3.4860429763793945) (608,3.480647087097168)* (2770,3.4691672325134277) (3793,3.4067344665527344) (2706,3.3957974910736084) (1912,3.3889591693878174) (1089,3.3612866401672363)* (2302,3.339938163757324) (2692,3.3263168334960938) (3301,3.293336868286133) (2490,3.2591280937194824)
