userId: recommendations in (itemId, ranking score) pairs, * means the item is hit.
1: (167,9.609149932861328) (324,9.25804615020752) (674,8.09712028503418) (173,8.095165252685547) (211,8.042245864868164)* (131,7.729236602783203) (18,7.539275169372559) (17,7.483797073364258) (48,7.336407661437988) (440,7.318953514099121) (1202,7.304997444152832) (632,7.257976055145264) (67,7.225257873535156) (162,7.220296859741211) (371,7.121462821960449) (363,7.053854942321777) (169,6.948398590087891) (107,6.721583366394043) (665,6.695441246032715) (170,6.693068504333496)
224: (88,8.385396003723145) (11,8.298444747924805)* (215,8.09326171875)* (9,8.071571350097656)* (16,8.038850784301758) (72,7.594612121582031) (964,7.5142412185668945)* (15,7.482024669647217) (189,7.447866439819336) (167,7.357669830322266) (3865,7.329203128814697) (14,7.2198920249938965) (340,7.2192158699035645) (274,7.132143020629883) (922,6.974466800689697)* (158,6.898314476013184) (382,6.8826398849487305) (4887,6.863847732543945) (6215,6.8106255531311035) (2266,6.786386489868164)
225: (11,6.895186901092529) (215,6.537109375) (211,5.9864091873168945) (440,5.95765495300293) (528,5.803536415100098) (560,5.738926887512207) (104,5.4698486328125) (382,5.428360462188721) (479,5.402551174163818) (1649,5.365752696990967) (192,5.361682415008545)* (35,5.2824015617370605) (17,5.2553558349609375) (123,5.2484917640686035) (360,5.185879230499268) (385,5.141731262207031) (108,5.120486259460449) (721,5.112339019775391) (219,5.029731273651123) (1554,5.004917621612549)
227: (215,8.609505653381348)* (211,8.520748138427734)* (324,8.377222061157227) (721,8.189111709594727) (11,8.000053405761719) (669,7.733047008514404) (312,7.697242736816406) (162,7.654448986053467) (388,7.535675525665283) (4,7.425641059875488) (722,7.290046691894531) (18,7.275641441345215) (1281,7.213204383850098) (170,7.1911163330078125) (173,7.06631326675415) (665,7.000180721282959)* (716,6.8817033767700195) (2119,6.847939491271973) (818,6.769418716430664) (9,6.751385688781738)
229: (17,10.6102294921875)* (18,10.5576810836792) (164,9.847475051879883)* (721,8.542951583862305) (421,8.297731399536133)* (2932,8.03371810913086) (3865,7.828818321228027)* (115,7.715970039367676) (301,7.561293601989746)* (1847,7.544414520263672)* (1202,7.536558151245117) (763,7.475491523742676) (6215,7.364651203155518) (821,7.327144622802734) (252,7.270216464996338)* (679,7.148000240325928)* (2198,7.146628379821777)* (3478,7.102785587310791) (131,6.973567485809326) (889,6.962798595428467)*
235: (421,7.280516624450684) (8,6.713431358337402) (139,6.7104997634887695) (143,6.6784868240356445) (810,6.630746364593506) (134,6.464763164520264)* (420,6.434698581695557)* (434,6.426459312438965) (85,6.253090858459473)* (1027,6.246901512145996) (162,6.229841232299805) (94,6.1055402755737305)* (716,5.9752912521362305) (1260,5.938436508178711)* (394,5.920671463012695)* (6,5.811977386474609) (48,5.775928020477295) (444,5.775288105010986)* (701,5.760303497314453) (222,5.753668308258057)*
236: (6670,13.82226848602295) (4530,13.0498685836792)* (1858,12.94372844696045)* (1177,12.612787246704102)* (789,11.656110763549805)* (3141,11.641642570495605)* (2899,10.949941635131836)* (3188,10.779305458068848)* (4517,10.772048950195312)* (2779,10.66806411743164)* (3611,10.653879165649414)* (12160,10.443768501281738)* (3711,10.421988487243652)* (3874,10.404949188232422)* (8854,10.400282859802246) (6996,10.353751182556152) (664,10.16900634765625)* (6079,10.131336212158203) (4528,10.081878662109375) (3539,9.972278594970703)*
239: (9,6.729268550872803)* (167,6.662516117095947) (1202,6.391938209533691)* (661,6.215683460235596)* (211,5.9449462890625) (364,5.706592559814453) (199,5.374731540679932) (810,5.348967552185059) (72,5.25380802154541)* (1281,5.246802806854248) (219,5.215909004211426) (252,5.214540004730225)* (388,5.172163963317871) (48,5.149992942810059) (115,5.120054244995117) (237,5.07017707824707) (173,5.050051689147949) (279,4.903217315673828) (1856,4.803253173828125) (162,4.799832344055176)
243: (1222,7.446648597717285) (364,7.428419589996338)* (102,7.35977840423584) (94,7.306817531585693) (746,7.297003746032715) (539,7.244599342346191)* (913,7.079596519470215)* (520,7.000018119812012) (419,6.9779157638549805)* (1276,6.9690470695495605)* (71,6.958640098571777)* (625,6.947514533996582)* (125,6.856159687042236) (442,6.767314910888672)* (5,6.760692119598389) (6,6.6452436447143555)* (628,6.592404365539551) (3307,6.549369812011719) (205,6.509968280792236) (560,6.509451866149902)
244: (364,9.466094017028809)* (359,9.432584762573242) (3864,9.021456718444824)* (4715,8.386837005615234)* (388,8.319585800170898)* (3548,8.317867279052734)* (814,8.270565032958984) (421,8.208393096923828) (5,8.205415725708008)* (2605,8.105899810791016) (1518,8.036474227905273) (4738,7.967519760131836)* (823,7.910329818725586) (459,7.907448768615723) (7614,7.850246429443359)* (5217,7.834829330444336) (8470,7.808943748474121)* (312,7.801692962646484) (3093,7.756324768066406)* (1062,7.718649864196777)*
257: (274,11.74625015258789) (2220,10.328147888183594) (670,10.210380554199219) (368,9.986186981201172) (263,9.692994117736816) (2244,9.324995040893555)* (14,9.317627906799316) (265,9.239870071411133) (553,9.093262672424316) (1186,8.560433387756348)* (48,8.49008560180664)* (987,8.46112060546875) (669,8.409195899963379)* (72,8.3575439453125) (4181,8.239461898803711)* (945,8.235281944274902)* (3736,8.21867847442627) (15098,7.902858734130859) (1180,7.819950103759766) (709,7.787869930267334)
258: (129,9.671503067016602)* (324,9.653406143188477)* (312,9.392398834228516) (87,9.293291091918945) (4,9.286930084228516)* (371,8.818084716796875)* (173,8.549222946166992)* (169,8.468551635742188)* (1186,8.213403701782227) (9,7.789006233215332)* (10,7.721066951751709)* (63,7.6416120529174805)* (818,7.64156436920166) (259,7.525304794311523)* (1202,7.471099853515625) (95,7.422916889190674) (50,7.2763590812683105)* (862,7.273683547973633)* (211,7.268880844116211) (632,7.170677185058594)
261: (324,5.474739074707031) (169,5.359245300292969)* (170,5.31635856628418) (67,5.28436279296875) (371,5.210685729980469) (11,5.131974220275879) (298,5.118123531341553)* (131,5.1084747314453125) (674,5.082176208496094) (4,4.894254207611084) (922,4.846165180206299)* (1357,4.784006118774414) (211,4.602121353149414) (84,4.589475154876709) (553,4.56990385055542) (129,4.475274085998535) (115,4.465279579162598) (669,4.453841686248779) (823,4.428502082824707)* (560,4.266610145568848)
262: (1826,8.610065460205078) (2173,8.385625839233398)* (810,8.328174591064453)* (704,7.68931245803833) (1281,7.648879051208496) (3078,7.58132791519165)* (2154,7.498915672302246)* (3996,7.244767189025879)* (2168,7.228751182556152)* (4118,7.1057844161987305) (2165,7.025424003601074)* (722,7.02515172958374) (139,6.830465793609619) (211,6.740362167358398)* (1322,6.713284492492676)* (2932,6.622169017791748)* (4123,6.555480003356934) (664,6.527763366699219) (669,6.392646789550781)* (205,6.294456958770752)*
264: (71,11.389031410217285)* (4799,9.357961654663086) (459,9.287203788757324) (1278,8.99520492553711) (10469,8.83418083190918)* (4544,8.776960372924805)* (183,8.590860366821289) (14614,8.57555103302002) (404,8.570712089538574) (1761,8.49119758605957) (4464,8.464960098266602) (4557,8.438554763793945) (9371,8.294759750366211)* (8679,8.046957015991211)* (8678,7.9728546142578125) (1008,7.884982109069824) (10439,7.862035751342773)* (4528,7.835741996765137) (15,7.759096145629883)* (1027,7.661726474761963)
268: (199,12.5389986038208)* (12758,12.39762020111084)* (1360,11.757122039794922)* (5451,11.733199119567871)* (1372,11.688045501708984)* (3042,11.204662322998047) (3470,11.077655792236328)* (8188,10.829418182373047)* (2173,10.702823638916016)* (385,10.70259952545166)* (440,10.684263229370117)* (936,10.677656173706055) (1031,10.602465629577637) (1863,10.552563667297363)* (1374,10.36308479309082)* (722,10.294707298278809)* (7874,10.121227264404297)* (11,9.927783966064453)* (2174,9.922941207885742) (1849,9.845736503601074)*
271: (11,8.085860252380371) (174,7.890113830566406)* (123,7.854476451873779)* (265,7.6713433265686035)* (88,7.670677661895752)* (16,7.339062690734863)* (130,7.30087947845459) (185,7.2034993171691895) (115,7.176553249359131)* (17,7.135849952697754) (520,6.999355792999268) (404,6.932137966156006) (79,6.852530002593994)* (3181,6.738522529602051) (990,6.150733947753906) (2347,6.041342258453369) (347,5.961338043212891) (1063,5.921323299407959) (172,5.839068412780762) (169,5.837733745574951)*
274: (722,7.54118013381958)* (1826,7.359818935394287)* (810,7.231235504150391) (746,6.919765949249268)* (1260,6.705509185791016) (167,6.608926773071289)* (1196,6.434436321258545)* (731,6.4147515296936035)* (85,6.39164400100708) (704,6.326102256774902) (219,6.263698577880859) (1235,6.230815887451172) (199,6.221231460571289)* (18,6.203774929046631) (1322,6.164198398590088) (955,6.122923851013184) (969,6.028157711029053) (669,5.8817572593688965) (17,5.858488082885742) (1061,5.759771347045898)
275: (986,7.484076499938965) (716,7.063355922698975) (810,7.041886806488037)* (199,6.888381004333496) (211,6.812521457672119) (717,6.793703079223633) (8,6.707513332366943) (1243,6.600499153137207) (167,6.4681172370910645) (201,6.416733264923096) (205,6.326322555541992) (701,6.291068077087402) (162,6.289788722991943) (6,6.244691848754883)* (15,6.107504844665527) (301,6.076210975646973)* (324,6.049376010894775) (3864,6.039438247680664)* (675,5.905706405639648) (364,5.8852033615112305)*
278: (167,8.166138648986816) (721,7.584429740905762)* (162,6.514584541320801) (560,6.507965564727783)* (136,6.491120338439941) (18,6.396242141723633)* (324,6.3495564460754395) (215,6.1598310470581055) (131,6.051590442657471) (67,5.984951019287109) (360,5.808887481689453)* (8,5.75223445892334)* (164,5.750823497772217) (669,5.738307952880859) (419,5.729123115539551) (434,5.548349380493164) (9,5.474887847900391) (875,5.412388801574707) (520,5.407301902770996) (818,5.393781661987305)
279: (876,9.189002990722656)* (3519,8.607397079467773) (862,8.125938415527344) (368,7.98292350769043) (2428,7.954636096954346) (2175,7.823408603668213)* (2220,7.510440826416016) (1294,7.370086669921875)* (158,7.355917930603027) (844,7.335668563842773) (189,7.128849983215332) (302,7.125516891479492) (1236,7.070127487182617)* (367,7.036593437194824) (89,7.024299144744873)* (136,6.987560272216797)* (274,6.896368026733398) (3024,6.859053611755371) (95,6.666341304779053) (238,6.644481658935547)
280: (11,8.436269760131836) (3270,8.063623428344727)* (17,7.85871696472168) (941,7.681952953338623) (4096,7.637421131134033) (952,7.551347732543945)* (215,7.416178226470947) (570,7.189029216766357) (2932,7.175979137420654) (1802,7.138012886047363) (167,7.07697868347168) (421,6.998297691345215) (3976,6.925355911254883)* (669,6.91715145111084) (360,6.876808166503906) (1098,6.873476982116699)* (1315,6.840273380279541) (201,6.840015888214111) (1093,6.700545310974121) (1144,6.678114891052246)
281: (388,9.769942283630371) (382,9.555477142333984) (360,9.162528991699219) (312,8.954544067382812)* (48,8.659914016723633)* (670,8.451120376586914)* (201,8.39924144744873)* (2123,7.887469291687012) (4181,7.8631768226623535)* (3058,7.784494400024414) (276,7.531041145324707) (189,7.4898481369018555) (2150,7.339752674102783) (553,7.219114780426025) (664,7.1934814453125)* (167,7.17478084564209)* (368,7.121053218841553) (35,7.0774712562561035) (274,7.053264617919922) (4066,6.99390172958374)
283: (15,9.242366790771484)* (48,8.78087043762207) (67,7.8281569480896) (560,7.519144535064697)* (1273,7.480821132659912) (185,7.333650588989258) (4,7.213236331939697) (512,6.903682231903076) (107,6.652362823486328)* (324,6.650272369384766)* (371,6.643118858337402)* (419,6.584908962249756) (674,6.503917694091797) (211,6.4598894119262695)* (2119,6.397285461425781) (130,6.328244209289551) (922,6.322508811950684) (170,6.251582145690918) (95,6.211693286895752)* (862,6.143759250640869)
288: (404,11.54000473022461)* (673,11.13675308227539)* (758,10.798158645629883) (394,10.742057800292969) (102,10.586799621582031) (143,10.52081298828125)* (130,10.498652458190918)* (913,9.758893966674805)* (51,9.73011589050293)* (34,9.507014274597168) (85,9.452339172363281)* (1431,9.42703914642334)* (825,9.242338180541992) (498,9.062394142150879) (849,9.028940200805664) (1860,9.020618438720703) (161,9.014589309692383)* (105,8.781102180480957) (1014,8.777461051940918) (971,8.70315170288086)
290: (5154,13.38400650024414)* (5270,11.490278244018555)* (8157,10.722603797912598) (681,10.71593952178955) (5497,10.675902366638184)* (4083,10.454866409301758) (1137,10.246452331542969) (14,10.060322761535645)* (411,9.938577651977539) (1463,9.909205436706543)* (5271,9.88023853302002)* (1391,9.777741432189941) (7238,9.760686874389648)* (862,9.66269588470459)* (529,9.6140718460083)* (5285,9.57101058959961)* (10159,9.558698654174805) (126,9.5420560836792)* (5083,9.492508888244629)* (861,9.39360523223877)
298: (265,6.948687553405762)* (3445,6.574936866760254) (279,6.209353446960449)* (2328,6.156237602233887) (269,6.008673667907715)* (90,5.686607837677002) (1207,5.126159191131592) (228,5.115179538726807) (230,5.026314735412598) (1323,5.00943660736084) (170,4.934996604919434) (287,4.925903797149658) (69,4.917365074157715) (87,4.8127031326293945) (263,4.803537368774414) (1210,4.765244483947754) (1180,4.712481498718262) (89,4.669756889343262)* (237,4.667516231536865) (115,4.621039390563965)
299: (3747,12.389729499816895)* (6521,12.025796890258789) (6547,11.44859504699707)* (321,11.290306091308594)* (33,11.145702362060547)* (6501,10.897652626037598) (2012,10.876935005187988)* (2307,10.529842376708984) (3750,10.518790245056152) (6541,10.243521690368652) (139,10.2344970703125)* (8352,10.142508506774902) (6161,10.092132568359375)* (818,10.043645858764648)* (11352,10.013792037963867)* (123,9.974576950073242)* (5763,9.863462448120117)* (2762,9.830350875854492) (56,9.826629638671875)* (17,9.778559684753418)*
302: (73,10.11256217956543)* (347,10.04595947265625)* (2150,9.564383506774902) (3152,9.33913803100586)* (440,9.30736255645752)* (2672,9.245317459106445)* (922,9.244955062866211)* (884,9.187509536743164) (409,9.051139831542969)* (34,8.978300094604492)* (500,8.88558292388916)* (40,8.786398887634277) (287,8.785807609558105)* (372,8.62773609161377)* (1197,8.361830711364746) (2161,8.276582717895508) (15,8.12693977355957)* (1131,8.104572296142578) (2185,8.050944328308105)* (276,8.03117561340332)*
303: (1063,6.9447712898254395) (298,6.879582405090332) (130,6.726655960083008) (134,6.71265983581543) (167,6.6238017082214355)* (4,6.3379621505737305) (51,6.130251884460449) (73,6.128052234649658) (1027,6.05538272857666) (161,6.011412143707275) (512,5.981595039367676) (35,5.908416271209717) (385,5.876134872436523) (481,5.874119758605957)* (2087,5.769478797912598) (129,5.767524719238281) (169,5.767258644104004) (139,5.757575035095215) (1187,5.737443447113037) (1278,5.729884624481201)
304: (324,6.968047142028809) (131,6.323620796203613) (371,6.1933913230896) (419,6.152534484863281) (265,6.099563121795654) (162,5.938974857330322) (674,5.877580642700195) (173,5.875765800476074) (1357,5.517129898071289) (136,5.492456436157227) (1242,5.435199737548828) (434,5.384265422821045) (367,5.341222286224365) (129,5.301252365112305) (210,5.291492462158203) (95,5.2528839111328125) (440,5.248614311218262) (8,5.194608688354492) (139,5.193325996398926)* (298,5.187826633453369)
305: (167,8.744105339050293) (11,7.74667501449585)* (4,7.706673622131348) (324,7.434911251068115) (810,7.3951191902160645) (952,7.284728050231934)* (115,7.0390305519104) (215,6.98487663269043)* (18,6.957706451416016) (1202,6.922328948974609)* (722,6.921262741088867)* (434,6.89070987701416) (875,6.430994033813477) (1196,6.400237560272217) (162,6.380401611328125) (2932,6.375955581665039) (170,6.352351188659668) (129,6.349668502807617) (302,6.317846298217773) (199,6.2925262451171875)
307: (48,7.867488861083984)* (11,7.120987892150879) (674,6.686963081359863) (324,6.6462554931640625) (312,6.4643402099609375) (107,6.32486629486084)* (276,5.93636417388916) (560,5.928088188171387) (170,5.894399166107178) (162,5.826725006103516) (298,5.815995693206787) (169,5.754222869873047) (669,5.720344543457031) (136,5.694599151611328) (115,5.659895896911621) (265,5.65302848815918) (9,5.528860092163086) (129,5.434874534606934) (1202,5.415750026702881) (922,5.389704704284668)
308: (48,10.124319076538086)* (15,9.75413703918457)* (312,9.274576187133789)* (94,8.93203067779541)* (324,8.534520149230957) (9,8.458484649658203) (952,8.268205642700195)* (364,8.116159439086914)* (211,7.800127029418945) (18,7.796095371246338)* (72,7.723728179931641)* (1196,7.618996620178223) (302,7.4972076416015625)* (1357,7.445365905761719) (130,7.365286350250244)* (990,7.105685234069824) (421,7.0713887214660645)* (129,7.024836540222168)* (8,6.963618278503418) (889,6.958232879638672)
309: (560,11.255840301513672)* (153,9.869598388671875)* (1144,9.82530689239502) (265,9.313522338867188)* (167,9.154314041137695)* (1242,8.559350967407227)* (520,8.495925903320312) (1010,8.467229843139648) (71,8.35593032836914) (135,8.128286361694336) (3655,8.101651191711426)* (1062,7.717695236206055)* (572,7.701257705688477)* (123,7.6806230545043945) (2116,7.6624579429626465)* (2188,7.602133750915527)* (1790,7.400344371795654)* (875,7.388449192047119) (1072,7.32677698135376) (190,7.25791072845459)*
