userId: recommendations in (itemId, ranking score) pairs, * means the item is hit.
0: (15,10.05240249633789)* (48,9.41688060760498)* (136,9.346254348754883)* (265,9.137467384338379) (169,9.060604095458984)* (560,8.843793869018555) (324,8.73836612701416) (215,8.720965385437012) (592,8.693533897399902) (53,8.67590045928955)* (276,8.599560737609863) (823,8.541635513305664) (11,8.514471054077148)* (107,8.444454193115234)* (170,8.406631469726562)* (674,8.329887390136719) (298,8.24554443359375) (1187,8.242687225341797) (279,8.237787246704102) (262,8.168283462524414)
67: (159,6.4944047927856445) (48,6.4285888671875) (131,5.939531326293945) (185,5.9123125076293945) (167,5.911460876464844) (592,5.899260520935059) (72,5.809186935424805) (136,5.762738227844238) (560,5.75956916809082) (168,5.754497528076172) (312,5.720231056213379) (1273,5.699682235717773) (952,5.688310623168945) (823,5.678408622741699) (512,5.6244611740112305) (862,5.610154151916504) (67,5.607016563415527) (374,5.59959602355957) (553,5.592427730560303) (4,5.5832295417785645)
68: (269,9.845606803894043)* (185,9.44497299194336) (952,9.227714538574219) (167,9.090642929077148) (298,9.04860782623291) (263,9.015791893005371) (72,8.975055694580078) (265,8.93801498413086) (592,8.917387962341309) (560,8.900028228759766) (174,8.836463928222656) (16,8.747244834899902) (189,8.63812255859375) (169,8.620931625366211) (67,8.593680381774902) (18,8.551177024841309) (3744,8.540590286254883) (168,8.487028121948242) (136,8.474997520446777) (135,8.447953224182129)
69: (592,9.275062561035156) (136,9.191388130187988) (164,8.918449401855469) (560,8.824975967407227)* (539,8.758105278015137) (15,8.755054473876953) (625,8.736984252929688) (130,8.713730812072754) (575,8.68681526184082)* (1062,8.575709342956543) (1063,8.565008163452148) (519,8.490144729614258) (512,8.488672256469727) (1553,8.335700035095215)* (147,8.200227737426758) (166,8.151418685913086) (419,8.054681777954102) (523,8.049360275268555) (163,8.004622459411621) (1040,7.935306549072266)
70: (185,5.282552719116211) (625,5.047781944274902) (539,4.929882049560547) (136,4.927271842956543) (1063,4.856571197509766) (592,4.846285820007324) (15,4.816746711730957) (560,4.790796279907227) (520,4.779042720794678) (1553,4.7581095695495605) (130,4.739432334899902) (164,4.728508949279785) (106,4.65559196472168) (1278,4.649892807006836) (512,4.64821195602417) (1273,4.578575611114502) (913,4.55223274230957) (575,4.531651496887207) (1062,4.447103023529053) (540,4.429492950439453)
71: (1063,11.306973457336426)* (501,10.764579772949219)* (479,10.746841430664062)* (913,10.668476104736328)* (324,10.563627243041992)* (1100,10.532991409301758)* (419,10.275062561035156) (1278,10.192856788635254)* (472,10.153362274169922)* (104,10.150288581848145) (539,10.075639724731445)* (2,9.992340087890625)* (536,9.941828727722168)* (68,9.916810035705566) (169,9.787668228149414) (818,9.770448684692383)* (164,9.756097793579102) (576,9.729414939880371) (124,9.65151596069336) (455,9.600990295410156)
72: (167,13.631385803222656)* (512,12.788446426391602)* (1063,12.350010871887207)* (1144,12.245893478393555)* (164,12.03248405456543)* (493,11.9085111618042)* (4,11.456913948059082)* (419,11.44404411315918)* (106,11.38863754272461)* (2069,11.338729858398438) (113,11.328186988830566)* (265,11.264528274536133)* (168,11.251214981079102)* (17,11.129328727722168)* (823,10.993481636047363) (87,10.969622611999512)* (135,10.892955780029297) (941,10.8367280960083) (915,10.824712753295898) (0,10.794146537780762)
73: (159,8.608990669250488) (15,8.600529670715332) (48,8.599123001098633) (167,8.425959587097168) (4,7.916973114013672)* (215,7.8173065185546875) (312,7.763975143432617) (185,7.7225236892700195) (136,7.558080673217773) (67,7.540505409240723) (560,7.526628017425537) (81,7.491766929626465) (131,7.375784873962402) (592,7.360576629638672) (130,7.236494064331055) (168,7.235012531280518) (366,7.171487808227539) (107,7.120099067687988) (113,7.073812961578369) (952,7.0374298095703125)
74: (522,12.136297225952148) (523,11.571742057800293) (774,11.564746856689453)* (2945,11.323884963989258) (561,11.249680519104004)* (476,11.105613708496094) (2188,10.820785522460938) (700,10.775860786437988) (3738,10.61663818359375) (899,10.584989547729492) (53,10.536531448364258) (699,10.488287925720215)* (575,10.47512435913086) (2757,10.40364933013916) (135,10.295358657836914) (1221,10.232088088989258)* (106,10.21799087524414) (1004,10.113781929016113) (2172,10.112754821777344) (2717,10.084217071533203)
75: (592,9.510601043701172) (560,9.134586334228516)* (15,9.112211227416992) (512,8.94124984741211) (72,8.694826126098633) (131,8.399059295654297)* (493,8.363150596618652) (168,8.279363632202148)* (1116,8.266587257385254) (707,8.213360786437988) (2779,8.212957382202148) (823,8.176336288452148) (67,8.175291061401367)* (932,8.122459411621094) (215,8.072162628173828)* (1144,8.031475067138672) (166,7.977455139160156) (844,7.972114562988281)* (172,7.862119674682617) (265,7.858626365661621)
76: (1826,12.89061164855957)* (164,12.410699844360352) (1847,12.162418365478516)* (5319,12.005651473999023)* (810,11.805164337158203) (1863,11.68321418762207)* (2396,11.682775497436523)* (11,11.665640830993652)* (1835,11.561739921569824) (3288,11.523172378540039) (3236,11.492826461791992)* (7633,11.324762344360352) (6653,11.303378105163574) (2198,11.273571968078613)* (296,11.229887008666992)* (7884,11.191205978393555) (20678,11.175395965576172) (1867,11.15867805480957)* (1197,11.040846824645996)* (5228,11.032258033752441)*
77: (130,11.915422439575195)* (185,11.772720336914062) (15,11.497522354125977)* (625,11.235955238342285) (592,10.98172378540039)* (4,10.084300994873047) (519,10.006305694580078) (559,9.997406005859375) (419,9.961687088012695) (1232,9.827661514282227) (1061,9.793716430664062)* (92,9.689682006835938) (493,9.676862716674805)* (172,9.668871879577637) (166,9.643375396728516) (528,9.590127944946289) (1553,9.544976234436035) (707,9.518372535705566)* (1774,9.486793518066406) (889,9.471305847167969)
78: (185,4.130748271942139) (15,4.019575119018555) (560,3.9082939624786377) (136,3.8254897594451904) (159,3.816443920135498) (167,3.7696945667266846) (512,3.7095766067504883) (48,3.69840145111084) (707,3.6212263107299805) (130,3.6096038818359375) (147,3.5507588386535645)* (1063,3.4980380535125732) (1273,3.4965789318084717) (625,3.470367908477783) (166,3.4614028930664062) (215,3.456993341445923) (67,3.43788480758667) (81,3.4155259132385254) (164,3.4024176597595215) (2069,3.368736505508423)
79: (185,10.247777938842773)* (48,9.986722946166992) (15,9.968770980834961)* (136,9.788351058959961) (167,9.724234580993652) (4,9.699712753295898) (560,9.45035457611084) (592,9.424968719482422) (147,9.343026161193848) (130,9.018491744995117) (169,8.84460163116455)* (2069,8.838586807250977) (434,8.828977584838867) (342,8.81612777709961) (265,8.747110366821289)* (215,8.647605895996094) (1063,8.639823913574219) (519,8.599507331848145) (844,8.543466567993164) (862,8.537083625793457)
80: (159,8.312427520751953) (48,7.941871166229248) (185,7.6815900802612305) (592,7.560131549835205) (81,7.528949737548828) (11,7.476809501647949) (560,7.45969295501709) (136,7.3485002517700195) (67,7.29368782043457) (4,7.209246635437012) (130,7.184854507446289) (169,7.175097942352295) (265,7.141789436340332)* (324,7.038973808288574) (312,7.003239631652832) (173,6.972417831420898) (512,6.940468788146973) (298,6.9322381019592285) (170,6.926718235015869) (168,6.925210952758789)
81: (865,11.700714111328125)* (163,11.58514404296875)* (522,11.540587425231934) (476,11.34030532836914)* (625,11.254913330078125)* (774,11.09001350402832) (575,10.969276428222656)* (559,10.756277084350586)* (92,10.73272705078125) (561,10.673291206359863) (1435,10.584569931030273) (3008,10.572649002075195) (200,10.306878089904785)* (2975,10.17031478881836) (1103,10.145442962646484) (181,10.14069938659668) (1221,10.043802261352539) (649,10.04092788696289) (89,10.033435821533203) (3430,10.02145767211914)
82: (72,6.28887939453125) (189,5.958105087280273) (16,5.898887634277344) (258,5.868660926818848) (2561,5.810802459716797) (2328,5.627516269683838) (263,5.511517524719238) (4952,5.475423812866211) (6215,5.413102149963379) (340,5.337032318115234) (2862,5.302872657775879) (3767,5.278292179107666) (3448,5.268423080444336) (987,5.260471343994141) (88,5.209254264831543) (274,5.18137264251709) (5823,5.175176620483398) (848,5.165256977081299) (3402,5.12545108795166) (247,5.120440483093262)
83: (116,9.09273910522461) (628,8.992181777954102)* (1649,8.800124168395996) (164,8.770980834960938) (398,8.74485969543457) (1063,8.72027587890625) (2102,8.695870399475098) (430,8.549474716186523)* (104,8.496284484863281)* (1224,8.488325119018555)* (181,8.434623718261719) (1278,8.430377960205078) (124,8.381756782531738) (106,8.369558334350586) (774,8.362913131713867) (1257,8.323766708374023) (1256,8.235878944396973) (1830,8.20287036895752) (428,8.19723892211914) (649,8.107192993164062)*
84: (777,11.705547332763672) (1910,10.306520462036133) (185,10.284062385559082) (523,10.16526985168457) (1560,10.156417846679688) (5614,10.083215713500977) (899,9.483335494995117) (2172,9.473662376403809) (265,9.447840690612793)* (53,9.359598159790039) (649,9.346866607666016) (1689,9.29706859588623) (61,9.261945724487305) (136,9.155096054077148)* (3723,9.146862030029297) (47,9.086490631103516) (1553,9.075258255004883) (1103,9.047748565673828)* (2594,9.046379089355469)* (1040,9.025087356567383)*
85: (61,16.43478775024414) (5998,15.073348999023438) (6045,15.045308113098145) (5997,14.945613861083984) (47,14.539836883544922)* (269,14.370487213134766)* (559,14.234089851379395) (136,14.19497299194336) (781,14.146214485168457)* (3738,14.115303039550781) (4729,13.963998794555664) (6021,13.936396598815918) (8409,13.844184875488281) (3401,13.740058898925781) (5621,13.608161926269531)* (6107,13.570037841796875)* (4601,13.470305442810059) (174,13.466578483581543) (2077,13.251012802124023)* (17833,13.234082221984863)
87: (1144,13.989608764648438)* (164,13.203028678894043) (2779,12.846729278564453) (2066,12.785285949707031) (1790,12.462455749511719)* (519,12.406343460083008) (1062,12.231483459472656) (1100,12.207836151123047) (1091,12.162447929382324) (539,12.09199333190918)* (2114,11.984467506408691) (1267,11.87631607055664) (896,11.681790351867676) (1278,11.584564208984375) (904,11.525861740112305)* (875,11.477421760559082) (862,11.176790237426758) (546,11.165180206298828) (2143,11.1117525100708) (3280,11.080514907836914)
88: (189,15.91355037689209)* (1116,14.675664901733398) (3448,14.576825141906738)* (269,14.208440780639648)* (987,14.192371368408203)* (848,13.93546199798584)* (15098,13.636640548706055) (2199,13.110237121582031)* (48,12.790168762207031)* (1192,12.771166801452637)* (3035,12.72894287109375) (2223,12.65091323852539)* (827,12.614627838134766)* (6159,12.545881271362305)* (2322,12.541626930236816)* (247,12.299373626708984)* (2220,12.259567260742188)* (5823,12.227899551391602)* (3865,12.225403785705566)* (54,12.145379066467285)*
90: (15,3.3310036659240723) (159,3.3182389736175537) (185,3.251816749572754) (48,3.2013649940490723) (167,3.1651978492736816) (560,3.062565803527832) (136,3.002574920654297) (215,2.950307846069336)* (512,2.937410831451416) (72,2.9199817180633545) (67,2.910033702850342) (11,2.8767967224121094) (168,2.861950635910034) (81,2.8291821479797363) (4,2.8177649974823) (130,2.79697322845459) (113,2.7961349487304688) (169,2.794820785522461) (265,2.791022539138794) (147,2.7676334381103516)
91: (625,11.737821578979492) (1553,10.843819618225098)* (1063,10.596610069274902) (92,10.595638275146484) (1224,10.36151123046875)* (559,10.324649810791016) (147,10.226377487182617) (1144,10.044676780700684) (512,9.598967552185059)* (932,9.583324432373047) (1040,9.566582679748535) (523,9.547479629516602)* (135,9.535114288330078)* (73,9.51569938659668)* (1072,9.514984130859375)* (122,9.498069763183594) (575,9.47358226776123) (169,9.42648696899414) (2790,9.399406433105469) (660,9.378378868103027)
92: (185,11.761058807373047)* (512,11.432098388671875)* (130,11.251615524291992) (18,10.979240417480469) (493,10.759411811828613) (1273,10.714143753051758) (88,10.670669555664062) (166,10.640731811523438) (2609,10.53436279296875)* (625,10.466411590576172)* (520,10.453667640686035) (1790,10.260173797607422) (952,10.149577140808105)* (820,10.13625431060791) (87,10.104995727539062) (2069,9.956589698791504) (81,9.940256118774414) (374,9.90726089477539) (265,9.870281219482422)* (2137,9.841236114501953)
93: (159,9.90872573852539) (48,9.692852020263672) (185,9.595125198364258) (592,9.219230651855469) (15,9.102533340454102) (1273,9.020926475524902) (1192,8.91560173034668)* (560,8.832755088806152) (862,8.802352905273438)* (131,8.695114135742188)* (932,8.6514253616333) (512,8.636838912963867) (802,8.628042221069336) (842,8.62191104888916) (167,8.604436874389648) (215,8.585573196411133) (952,8.434385299682617) (147,8.428693771362305) (2779,8.420438766479492)* (827,8.375221252441406)
94: (2137,10.334056854248047) (560,10.107799530029297) (2779,9.881780624389648) (166,9.786809921264648) (941,9.773941040039062)* (1063,9.773351669311523) (642,9.202498435974121)* (130,9.093616485595703) (1553,8.965401649475098) (512,8.931414604187012)* (3655,8.91754150390625) (136,8.910961151123047) (2066,8.851888656616211) (164,8.837221145629883)* (932,8.79434585571289) (1629,8.784103393554688) (896,8.718281745910645) (1098,8.640050888061523) (3344,8.636507034301758)* (1062,8.616598129272461)
95: (15,5.2950849533081055) (159,5.204442024230957) (167,5.147246360778809) (48,4.895190238952637) (215,4.672203540802002) (185,4.594647407531738) (67,4.540616035461426) (136,4.538620948791504) (169,4.467259407043457) (81,4.456618785858154) (4,4.449572563171387) (265,4.4120869636535645) (560,4.411856174468994) (674,4.3949785232543945) (11,4.37752628326416) (113,4.358654022216797) (298,4.35311222076416) (131,4.347023010253906) (592,4.335453987121582) (173,4.314003944396973)
96: (560,9.474084854125977) (1063,9.342650413513184) (2609,9.337421417236328) (1100,9.31259822845459)* (166,9.213879585266113) (806,9.167330741882324) (153,9.148183822631836) (628,8.96023941040039) (2137,8.941478729248047) (147,8.846822738647461) (520,8.83326530456543)* (136,8.702609062194824) (2066,8.69655990600586) (1553,8.691309928894043) (1058,8.689547538757324) (1790,8.683330535888672) (1303,8.657511711120605) (1091,8.630277633666992) (512,8.61250114440918) (1093,8.47411823272705)
97: (159,10.374348640441895) (15,10.346586227416992) (592,10.222494125366211) (48,10.196281433105469) (136,10.187597274780273) (167,9.615845680236816) (147,9.546024322509766) (519,9.501508712768555)* (2069,9.402116775512695) (4,9.39022445678711) (130,9.32489013671875) (512,9.319294929504395) (625,9.225656509399414) (269,9.211043357849121) (67,9.100211143493652) (707,8.958854675292969) (106,8.942483901977539) (169,8.93474006652832) (164,8.910362243652344) (215,8.892254829406738)
98: (185,8.568506240844727) (136,8.546223640441895)* (592,8.387306213378906) (167,8.367237091064453) (48,8.137937545776367) (81,7.752251148223877) (164,7.614947319030762)* (707,7.525391578674316)* (1063,7.465646266937256) (4,7.4617462158203125) (169,7.433351516723633) (106,7.371638298034668) (1273,7.350613594055176)* (493,7.333530426025391)* (131,7.325267314910889) (265,7.315054416656494) (520,7.265024662017822) (625,7.217020511627197) (324,7.179224967956543) (87,7.163053512573242)
99: (802,7.360077857971191) (2779,6.933624267578125) (185,6.837588787078857) (575,6.791448593139648) (932,6.643052101135254) (941,6.624382972717285) (806,6.601262092590332) (2199,6.464887619018555)* (190,6.328968048095703) (592,6.3213210105896) (2131,6.269649028778076) (625,6.244223594665527) (2790,6.098565101623535) (2096,5.9757819175720215) (642,5.898961067199707) (2137,5.885971546173096) (1100,5.88559627532959) (200,5.876489162445068) (1116,5.866343975067139) (1103,5.8068318367004395)
100: (48,6.831955909729004) (15,6.742694854736328) (159,6.704215049743652) (185,6.599481582641602) (142,6.518754482269287) (167,6.496626853942871) (276,6.437105178833008) (279,6.371682167053223) (72,6.30098819732666) (215,6.281149864196777) (81,6.275241374969482) (170,6.272024631500244) (11,6.216381072998047) (670,6.211987495422363) (237,6.141083717346191) (263,6.1318769454956055) (560,6.09837532043457) (553,6.087430477142334) (269,6.02330207824707) (16,6.008852005004883)
101: (539,10.047612190246582) (560,9.841813087463379) (625,9.757495880126953) (592,9.472247123718262) (185,9.338869094848633) (116,9.33110237121582) (106,9.240771293640137) (628,8.929706573486328) (143,8.729942321777344)* (15,8.7030029296875) (486,8.686264038085938)* (1063,8.66261100769043) (528,8.588586807250977) (133,8.517423629760742) (147,8.395870208740234) (913,8.199752807617188)* (164,8.198503494262695) (707,8.192870140075684) (774,8.16412353515625)* (529,8.059327125549316)*
102: (592,9.749728202819824) (560,9.176448822021484) (159,9.019397735595703) (48,8.913281440734863) (512,8.839241027832031) (1273,8.527172088623047) (2069,8.511642456054688) (72,8.458711624145508) (1144,8.419116973876953) (131,8.343734741210938) (167,8.135795593261719) (932,8.073043823242188) (519,8.069456100463867) (806,8.034111022949219) (862,7.953702449798584) (312,7.908677101135254) (130,7.886197090148926) (67,7.864948749542236) (823,7.8648786544799805) (4,7.8493452072143555)
