userId: recommendations in (itemId, ranking score) pairs, * means the item is hit.
0: (265,9.847599983215332) (67,9.49925422668457)* (215,9.421445846557617) (48,9.268279075622559)* (823,9.26030445098877) (560,9.235068321228027) (674,9.155762672424316) (279,9.085166931152344) (115,9.078450202941895)* (173,9.049666404724121)* (324,9.003421783447266) (107,9.000052452087402)* (276,8.917013168334961) (69,8.874384880065918)* (371,8.805909156799316) (592,8.80559253692627) (670,8.79345703125) (130,8.768367767333984)* (512,8.711374282836914) (686,8.635701179504395)
61: (15,12.355655670166016) (207,11.116443634033203) (205,10.442179679870605)* (1392,10.340827941894531) (1182,10.320737838745117) (668,10.181636810302734) (2119,10.070857048034668) (5,9.964892387390137) (1449,9.940000534057617) (2101,9.88730525970459) (810,9.875252723693848)* (685,9.846576690673828)* (366,9.778196334838867) (2181,9.748191833496094)* (226,9.714897155761719)* (218,9.699527740478516) (371,9.670024871826172)* (324,9.637124061584473)* (364,9.63133430480957)* (210,9.608772277832031)*
62: (185,1.4254279136657715) (625,1.40744948387146) (560,1.3605966567993164) (555,1.346756935119629) (1378,1.3136279582977295) (178,1.3042685985565186) (1063,1.3025938272476196) (932,1.3010108470916748) (896,1.284317135810852) (147,1.2766592502593994) (523,1.2721874713897705) (519,1.2582988739013672) (1224,1.2315466403961182) (2790,1.2304179668426514) (2096,1.218559741973877) (1553,1.216484785079956) (2102,1.2109405994415283) (649,1.2069134712219238) (660,1.194049596786499) (827,1.19081711769104)
63: (72,7.512664794921875) (11,7.180761814117432) (185,6.88200569152832) (48,6.88086462020874) (9,6.841887950897217) (136,6.838788032531738) (167,6.752449035644531) (670,6.716292381286621) (168,6.690907001495361) (1180,6.602384090423584) (952,6.528440952301025) (189,6.516399383544922) (312,6.495270729064941) (842,6.423496246337891) (875,6.389254570007324) (186,6.3623151779174805) (823,6.347408771514893) (862,6.333710670471191) (2328,6.287020683288574) (16,6.213509559631348)
64: (1116,8.595085144042969)* (906,7.955898761749268) (862,7.291387557983398) (592,7.220873832702637) (2096,7.184521198272705) (907,7.163252830505371)* (1172,7.042455673217773) (2997,7.017307281494141) (20672,7.0012030601501465) (575,6.997748374938965) (190,6.994622707366943) (932,6.982436180114746) (172,6.955946922302246) (1294,6.936070442199707)* (1134,6.886635780334473) (802,6.876245975494385) (806,6.861380100250244) (559,6.790444850921631) (163,6.775357246398926) (136,6.747925281524658)
65: (4,13.885323524475098) (185,13.276700019836426) (0,12.37369155883789) (15,12.15238094329834) (160,12.035669326782227) (560,11.668100357055664) (1767,11.582382202148438) (1192,11.222444534301758) (72,11.150867462158203) (2989,11.022648811340332) (2899,10.967676162719727) (1273,10.946181297302246) (625,10.868888854980469) (1186,10.780529975891113) (932,10.758716583251953) (691,10.695037841796875) (862,10.66987419128418)* (1140,10.628772735595703) (2673,10.622871398925781)* (523,10.613347053527832)
66: (312,11.856590270996094)* (159,10.801490783691406)* (1813,10.46428108215332)* (553,10.403120994567871) (167,10.260862350463867)* (48,10.029678344726562)* (1192,10.010904312133789) (1180,9.920061111450195) (4181,9.842024803161621) (1357,9.764348983764648) (14,9.737818717956543)* (742,9.686357498168945) (366,9.519706726074219)* (115,9.478278160095215)* (13,9.469671249389648) (189,9.444490432739258)* (129,9.292030334472656)* (1186,9.237918853759766) (832,9.144949913024902) (2862,9.14120864868164)
67: (167,1.3252004384994507) (159,1.3161768913269043) (185,1.3067924976348877) (560,1.2880637645721436) (48,1.2500231266021729) (592,1.2267053127288818) (215,1.2133464813232422) (130,1.2060933113098145) (674,1.2058641910552979) (131,1.1917173862457275) (67,1.1809351444244385) (136,1.1791616678237915) (169,1.174581527709961) (170,1.1745035648345947) (147,1.1738648414611816) (81,1.1679755449295044) (312,1.14109206199646) (324,1.1393928527832031) (625,1.1389280557632446) (371,1.1321954727172852)
68: (952,9.911048889160156) (382,9.154742240905762)* (3499,9.149293899536133) (201,8.999434471130371)* (669,8.947874069213867)* (72,8.922728538513184) (189,8.896652221679688) (670,8.80187702178955) (217,8.774399757385254) (167,8.745909690856934) (16,8.744933128356934) (265,8.702422142028809) (2270,8.673964500427246) (263,8.581777572631836) (4589,8.541719436645508)* (298,8.540460586547852) (258,8.510174751281738) (1207,8.504074096679688) (2077,8.498241424560547) (185,8.478850364685059)
69: (4,1.0686166286468506) (2,0.5847644209861755) (388,0.3831578195095062) (420,0.3421667814254761)* (421,0.338539719581604)* (685,0.3377697169780731) (3468,0.33098453283309937) (1289,0.33089661598205566) (1281,0.329919695854187) (15,0.32630395889282227) (4122,0.3260192573070526) (1232,0.3243548572063446) (413,0.321914941072464)* (2605,0.32175347208976746) (1377,0.3187403082847595) (2165,0.31802302598953247) (3864,0.3175293803215027) (398,0.3170434534549713) (423,0.31307119131088257) (397,0.3124082088470459)*
70: (560,6.620756149291992) (512,6.341838359832764) (185,6.286229610443115) (707,6.278714179992676) (625,6.14607572555542) (164,6.101903438568115) (1063,6.090301036834717) (520,6.051974773406982) (130,6.034489631652832) (592,5.986584663391113) (136,5.87874698638916) (913,5.810012340545654) (1278,5.7353715896606445) (87,5.718029975891113) (2066,5.711299896240234) (1553,5.6947431564331055) (1100,5.664064407348633) (106,5.636772155761719) (870,5.582306861877441) (153,5.562175273895264)
71: (481,11.630644798278809)* (185,11.414510726928711)* (1100,11.20452880859375)* (4,10.954615592956543) (104,10.907352447509766) (164,10.786035537719727) (981,10.514951705932617)* (455,10.507049560546875) (68,10.42492961883545) (1087,10.351726531982422) (34,10.330761909484863)* (170,10.293785095214844)* (169,10.287281036376953) (1222,10.195842742919922)* (914,10.190542221069336)* (205,10.104286193847656) (660,10.079742431640625)* (1553,10.055974006652832)* (2774,9.995393753051758) (1817,9.98663330078125)
72: (592,13.062581062316895)* (185,13.060362815856934)* (1063,11.968177795410156)* (136,11.859344482421875)* (164,11.735940933227539)* (131,11.550297737121582)* (18,11.330085754394531)* (17,11.157312393188477)* (153,11.153742790222168)* (823,11.081324577331543) (135,11.072860717773438) (1260,11.041139602661133)* (88,10.689506530761719) (262,10.667661666870117) (1202,10.634899139404297) (115,10.513656616210938)* (374,10.395533561706543) (298,10.310504913330078) (915,10.307506561279297) (226,10.248847961425781)
73: (15,8.146705627441406) (159,7.961867809295654) (167,7.907619953155518) (48,7.586749076843262) (312,7.517244815826416) (215,7.450383186340332) (131,6.9983015060424805) (67,6.994773864746094) (342,6.994758605957031) (81,6.958898544311523) (169,6.940506935119629)* (674,6.924704551696777) (129,6.922368049621582)* (222,6.906632423400879) (115,6.892048358917236) (185,6.862464427947998) (170,6.836686134338379) (366,6.787147521972656) (1336,6.756317138671875) (670,6.744843482971191)
74: (0,18.052101135253906) (700,12.966188430786133) (3738,12.529369354248047) (523,12.091919898986816) (522,11.978975296020508) (774,11.856035232543945)* (2945,11.51673412322998) (833,11.484834671020508) (2,11.480890274047852) (1207,11.42566204071045) (2633,11.412908554077148)* (842,11.173048973083496)* (870,11.142768859863281)* (1201,11.08282470703125) (778,11.009836196899414)* (1989,10.912641525268555) (2188,10.807731628417969) (1004,10.803855895996094) (106,10.789787292480469) (2172,10.75125503540039)
75: (72,9.163761138916016) (592,9.035873413085938) (512,8.99399185180664) (15,8.973115921020508) (11,8.69401741027832)* (312,8.599347114562988)* (823,8.585302352905273) (2779,8.533429145812988) (1116,8.507604598999023) (9,8.413138389587402) (189,8.375253677368164) (844,8.363025665283203)* (827,8.355180740356445) (493,8.298675537109375) (1192,8.26312255859375) (553,8.250602722167969) (89,8.241521835327148) (875,8.216741561889648) (269,8.138659477233887) (265,8.11281967163086)
76: (2072,14.756673812866211)* (3555,13.246671676635742)* (2085,13.041882514953613)* (810,12.930768966674805) (2165,12.752494812011719)* (20678,12.633037567138672) (226,12.601571083068848) (3140,12.2753324508667)* (9,12.266624450683594)* (3998,12.151866912841797) (1927,11.954408645629883) (4144,11.893322944641113) (7633,11.836395263671875) (2605,11.764617919921875)* (1058,11.720595359802246) (855,11.624825477600098)* (2,11.591870307922363)* (2144,11.56251049041748)* (216,11.562255859375) (164,11.51358413696289)
77: (4,14.37734603881836) (185,11.692583084106445) (1063,11.582950592041016)* (625,11.453679084777832) (164,11.427748680114746)* (1278,11.120830535888672)* (1144,10.814840316772461)* (519,10.69296646118164) (116,10.676904678344727)* (434,10.520835876464844) (159,10.421222686767578)* (559,10.368111610412598) (528,10.297466278076172) (81,10.2570219039917) (131,10.215157508850098)* (172,10.181390762329102) (1378,10.166247367858887) (0,10.10965347290039) (889,10.060184478759766) (707,9.985058784484863)*
78: (185,5.078188896179199) (560,4.764370918273926) (512,4.569548606872559) (159,4.442987442016602) (1063,4.389815330505371) (2779,4.348111152648926) (625,4.346348762512207) (15,4.333926200866699) (806,4.316740036010742)* (707,4.28489875793457) (136,4.265592575073242) (167,4.259725570678711) (166,4.239697456359863) (190,4.198609352111816) (153,4.18560791015625) (2609,4.150735378265381) (932,4.124589920043945) (215,4.107789039611816) (164,4.103576183319092) (519,4.08713960647583)
79: (0,13.085018157958984) (560,9.497716903686523) (265,9.35120964050293)* (147,9.289297103881836) (519,9.215408325195312) (48,8.979649543762207) (89,8.847055435180664) (625,8.838441848754883) (592,8.716095924377441) (130,8.657489776611328) (136,8.638540267944336) (167,8.605051040649414) (434,8.572136878967285) (1813,8.532092094421387) (1273,8.476726531982422) (1359,8.453814506530762)* (844,8.395532608032227) (670,8.33437728881836) (95,8.31767749786377) (1717,8.298664093017578)
80: (4,1.068613886833191) (2,0.5847616195678711)* (388,0.3831350803375244)* (420,0.3421472907066345)* (421,0.3385143280029297)* (685,0.3377491533756256)* (3468,0.33095669746398926) (1289,0.3308699429035187)* (1281,0.3298913538455963)* (15,0.326270192861557)* (4122,0.32599616050720215) (1232,0.3243260383605957) (413,0.3218832015991211) (2605,0.3217404782772064) (1377,0.31871768832206726) (2165,0.31800296902656555) (3864,0.31750428676605225) (398,0.3170221149921417) (423,0.3130532503128052) (397,0.3123827874660492)
81: (523,14.14319133758545)* (762,13.209874153137207)* (89,13.035252571105957) (2945,12.902042388916016)* (2761,12.669332504272461) (522,12.469518661499023) (774,12.183271408081055) (92,12.156270980834961) (2975,12.123916625976562) (3008,12.11463737487793) (1062,12.077512741088867)* (1103,12.075308799743652) (1207,11.969773292541504) (660,11.871764183044434)* (2172,11.618946075439453) (588,11.617199897766113) (1221,11.535831451416016) (265,11.522985458374023) (1435,11.500186920166016) (833,11.342473983764648)
82: (72,6.83696174621582) (88,6.06973934173584) (2328,5.972355842590332) (1180,5.854737281799316) (2423,5.700781345367432) (58,5.646516799926758) (189,5.587472438812256) (2561,5.5179972648620605) (258,5.508872985839844) (3738,5.443389892578125) (3445,5.390740871429443) (248,5.342385292053223) (895,5.264092445373535) (2271,5.258255481719971) (2322,5.242114067077637) (987,5.227368354797363) (348,5.194752216339111) (269,5.170608997344971) (3448,5.13831090927124) (661,5.096236228942871)
83: (4,11.505980491638184) (2,10.841774940490723) (660,9.889452934265137) (1100,9.608379364013672) (1278,9.569886207580566) (92,9.52445125579834) (53,9.268390655517578) (398,9.251141548156738) (2846,9.250574111938477) (453,9.233461380004883) (2102,9.228201866149902) (501,9.183941841125488)* (559,9.134916305541992) (1027,9.089654922485352) (914,9.086345672607422) (560,9.08323860168457) (522,9.027996063232422) (1257,8.961520195007324) (389,8.937017440795898) (2188,8.934947967529297)
84: (777,11.329282760620117) (559,10.704669952392578)* (523,10.490961074829102) (2102,10.462265968322754) (4988,10.273237228393555) (1560,9.99913215637207) (185,9.843403816223145) (625,9.832769393920898)* (4359,9.756260871887207)* (5614,9.601512908935547) (699,9.5958251953125) (2602,9.554064750671387)* (1553,9.511435508728027) (1207,9.470113754272461) (4397,9.433408737182617)* (927,9.365860939025879) (2172,9.362859725952148) (2096,9.293455123901367) (61,9.23449993133545) (200,9.174836158752441)*
85: (0,20.94997787475586) (61,16.989057540893555) (559,15.685893058776855) (2328,15.664352416992188)* (3738,15.292756080627441) (2087,14.762365341186523) (496,14.712616920471191)* (2,14.669809341430664) (6081,14.635477066040039)* (794,14.476747512817383)* (5997,14.358516693115234) (952,14.16783332824707) (3744,14.057069778442383)* (539,14.03299331665039) (5998,13.880928993225098) (4292,13.851367950439453) (270,13.786517143249512)* (5006,13.682697296142578) (2398,13.614444732666016) (1010,13.607759475708008)*
87: (4,1.0686030387878418)* (2,0.5847037434577942) (388,0.3830495774745941)* (420,0.34209468960762024) (421,0.33844226598739624)* (685,0.33764344453811646) (3468,0.3309166431427002) (1289,0.330794095993042)* (1281,0.32982584834098816)* (15,0.32619884610176086)* (4122,0.32593241333961487)* (1232,0.3242950439453125) (413,0.3218223452568054)* (2605,0.3216848373413086) (1377,0.318644642829895) (2165,0.31797340512275696) (3864,0.3174198269844055) (398,0.3169400691986084) (423,0.3129858076572418) (397,0.3123251497745514)
88: (1116,16.3421630859375) (258,16.25420379638672)* (3402,14.724393844604492)* (3736,14.34550666809082)* (15098,13.6338472366333) (159,13.445049285888672)* (2328,13.338471412658691)* (592,13.257686614990234)* (3448,13.247373580932617)* (932,13.167146682739258)* (2790,12.767305374145508)* (848,12.626945495605469)* (1831,12.539822578430176)* (142,12.222549438476562)* (3035,11.907066345214844) (355,11.893614768981934) (862,11.886695861816406)* (368,11.789590835571289)* (20672,11.706583023071289) (38,11.697530746459961)
89: (0,1.7733312845230103) (2,1.471696376800537) (124,1.3276020288467407) (430,1.327223539352417) (336,1.2975358963012695) (404,1.257908821105957) (392,1.257205843925476) (451,1.250411033630371) (481,1.2503808736801147) (1431,1.2447255849838257) (758,1.2428150177001953) (385,1.2357321977615356) (1435,1.2338333129882812) (1390,1.2180975675582886) (865,1.213623285293579) (479,1.211146593093872) (431,1.2110686302185059) (472,1.2083450555801392) (73,1.2082982063293457) (1392,1.2066949605941772)
90: (159,4.806712627410889) (15,4.779592990875244) (185,4.398809432983398) (113,4.3860015869140625) (72,4.342321395874023) (67,4.3293914794921875) (560,4.269586563110352) (48,4.256287574768066) (167,4.246603965759277) (168,4.191075325012207) (512,4.182644844055176) (17,4.114021301269531) (174,4.080021381378174) (265,4.0646867752075195) (107,4.040751934051514) (115,4.030554294586182) (312,4.030294418334961) (374,4.029266834259033) (354,4.023582458496094) (135,3.9928717613220215)
91: (0,1.5526758432388306) (2,0.8268830180168152) (342,0.7329087257385254)* (345,0.725119948387146) (1279,0.7239193320274353)* (434,0.7052597999572754)* (329,0.652195155620575) (2077,0.6496000289916992)* (15,0.6101267337799072)* (51,0.6066608428955078) (1814,0.5854876041412354) (81,0.5761673450469971)* (1,0.569767415523529) (11,0.5688516497612) (8,0.5670504570007324) (161,0.5643140077590942)* (130,0.5636531114578247)* (226,0.5616079568862915) (167,0.5608810186386108) (222,0.5583165287971497)
92: (15,11.887625694274902)* (520,11.853583335876465) (130,11.838188171386719) (136,10.836711883544922)* (131,10.609701156616211)* (493,10.57687759399414) (18,10.538022994995117) (324,10.325390815734863)* (168,10.280202865600586)* (81,10.261628150939941) (674,10.255369186401367) (625,10.217143058776855)* (820,10.151325225830078) (88,10.13502311706543) (823,10.008774757385254)* (889,9.967588424682617)* (844,9.942146301269531)* (1790,9.901464462280273) (0,9.88614559173584)* (169,9.84399700164795)*
93: (15,8.617781639099121) (185,8.605757713317871) (48,8.546533584594727) (932,8.519603729248047) (190,8.42676067352295) (1273,8.325271606445312) (802,8.301671981811523) (2328,8.300711631774902) (159,8.282476425170898) (1294,8.252822875976562) (147,8.200591087341309) (1186,8.135905265808105)* (2997,8.107114791870117) (167,8.096851348876953) (215,8.065580368041992) (1180,8.042770385742188) (827,7.991147518157959) (592,7.980026721954346) (72,7.926745414733887) (131,7.912158012390137)*
94: (560,11.154190063476562) (625,11.115922927856445)* (806,10.893594741821289)* (2137,10.422528266906738) (1063,10.053243637084961) (166,9.74541187286377) (649,9.427034378051758)* (1629,9.412612915039062) (1278,9.368584632873535) (3655,9.321554183959961) (2814,9.311208724975586) (642,9.287175178527832)* (2779,9.229198455810547) (1553,9.221759796142578) (640,9.173091888427734) (660,9.038949966430664) (941,8.980989456176758)* (896,8.939610481262207) (2066,8.905213356018066) (130,8.90442180633545)
