userId: recommendations in (itemId, ranking score) pairs, * means the item is hit.
1: (1,6.044183731079102)* (2987,4.210235595703125) (593,3.6570963859558105) (364,3.3513450622558594) (318,3.189434289932251) (2059,3.165386438369751) (2081,2.8770604133605957) (1022,2.7475197315216064)* (34,2.6643688678741455) (2085,2.60127329826355) (2096,2.5593197345733643) (1196,2.5411930084228516) (1259,2.4939651489257812) (3751,2.468172073364258) (2687,2.4407339096069336) (2078,2.43009090423584) (2087,2.4062600135803223) (1282,2.3828318119049072) (2080,2.3545684814453125) (1704,2.338297128677368)
55: (1,3.654543399810791) (593,3.232597589492798)* (588,2.8664114475250244) (2028,2.3790488243103027) (3793,2.239518165588379) (527,2.1970772743225098)* (2858,2.160104751586914) (2355,2.060551166534424) (2987,2.041184902191162) (2571,1.9157172441482544) (608,1.7566238641738892) (3147,1.7510865926742554) (480,1.7446753978729248) (1704,1.7216540575027466)* (595,1.6788220405578613) (2997,1.6769670248031616) (150,1.6557660102844238)* (260,1.6368708610534668) (3753,1.6309401988983154) (50,1.620700716972351)
56: (2997,5.554386138916016)* (593,5.346187591552734) (589,4.478432655334473) (296,4.07257604598999)* (1213,3.778639554977417)* (3006,3.664029598236084) (1704,3.651323080062866) (1265,3.535951852798462) (356,3.3808000087738037) (223,3.0710558891296387) (47,2.97225284576416) (1784,2.930191993713379) (2599,2.9089484214782715) (2324,2.897113800048828) (2571,2.856106758117676) (1358,2.703843593597412) (2058,2.6706695556640625) (3147,2.6625685691833496) (3578,2.5852737426757812) (2959,2.5471277236938477)
57: (2997,3.1057169437408447) (2987,2.9048826694488525) (1249,2.755748987197876)* (1259,2.7159383296966553) (1248,2.514468193054199) (589,2.3658483028411865) (3481,2.358067512512207) (260,2.2939398288726807) (2959,2.2771782875061035) (593,2.1682472229003906) (3897,2.125875234603882) (541,2.124291181564331) (3160,2.052649736404419)* (3751,1.9807178974151611)* (1200,1.9759739637374878) (1206,1.9516017436981201) (2700,1.9398393630981445) (2692,1.9263110160827637) (223,1.9202359914779663) (3624,1.8560733795166016)
58: (3793,6.931527137756348) (2987,5.48814582824707) (541,5.437046051025391)* (1,5.409610748291016) (1200,5.210610389709473)* (1259,4.734706401824951) (750,4.4673752784729)* (2858,4.458175182342529)* (32,4.145747661590576)* (480,4.12497091293335)* (1291,3.9879536628723145) (2968,3.9795076847076416)* (2916,3.870462417602539) (1253,3.8221921920776367)* (2529,3.8136754035949707)* (1036,3.778517246246338) (1376,3.7304818630218506) (1527,3.680748462677002)* (588,3.6477017402648926) (1584,3.5813865661621094)
59: (2997,1.632836103439331)* (1199,1.1781001091003418) (1248,1.1533560752868652) (750,1.0203641653060913)* (3793,0.9575496912002563) (29,0.9248132705688477) (1148,0.8982940912246704) (32,0.8801095485687256) (541,0.8535229563713074)* (1206,0.8351325988769531) (1921,0.8157779574394226) (2968,0.7627225518226624) (745,0.7612712383270264) (2010,0.7553285360336304) (924,0.7453487515449524) (1249,0.739594042301178) (1748,0.7188073396682739) (2692,0.7159631252288818) (2571,0.7042867541313171) (2395,0.6851376891136169)
60: (2987,2.9683709144592285) (587,2.841493606567383) (480,2.511580228805542) (733,2.5016417503356934) (2058,2.3913981914520264) (3005,2.3751931190490723) (648,2.347296714782715) (1580,2.3181512355804443) (2762,2.28011155128479) (349,2.1545345783233643) (588,2.057736873626709) (590,2.0287234783172607) (2881,2.004927635192871) (2763,1.996295690536499) (2006,1.9841934442520142) (597,1.9544439315795898) (3114,1.9524500370025635) (3256,1.9468672275543213) (780,1.9317944049835205) (1608,1.9293863773345947)
61: (3793,7.4764838218688965) (3798,4.535098075866699) (3510,3.3993778228759766) (3555,3.378222942352295) (3408,3.314955234527588) (3624,2.8228814601898193) (3623,2.6598000526428223) (3755,2.5843400955200195) (3916,2.534543514251709) (3751,2.3975203037261963) (3409,2.3908941745758057) (3481,2.3587698936462402) (3484,2.2143173217773438) (3617,2.14815092086792) (3752,2.1382951736450195) (3301,2.0990381240844727) (2858,2.094817876815796) (3717,2.037494659423828) (3952,2.003838062286377) (3513,1.852063775062561)
62: (1252,5.948526859283447) (3789,4.932163238525391)* (1250,4.4082841873168945) (908,4.362471580505371) (969,4.159160614013672)* (903,3.828225612640381) (1248,3.6570444107055664) (1084,3.6276931762695312) (2067,3.5522329807281494) (1952,3.5246524810791016) (1230,3.49841046333313) (1953,3.4831511974334717) (924,3.3966221809387207) (2352,3.379207134246826) (930,3.3700828552246094)* (1253,3.3125176429748535) (923,3.3110721111297607) (3035,3.3051905632019043) (3037,3.246875047683716) (942,3.235288619995117)
63: (2997,9.060966491699219) (3793,6.624037265777588) (2858,5.342757701873779)* (2683,4.569567680358887) (2959,4.187463760375977) (2762,4.113048553466797)* (2355,3.9988465309143066) (3081,3.812134265899658) (2908,3.8007476329803467) (2710,3.6247682571411133) (785,3.4731345176696777) (2336,3.0168278217315674) (3408,3.0134482383728027) (3298,2.972259998321533) (2707,2.96826434135437) (913,2.714033842086792) (2694,2.707136869430542) (3481,2.7022581100463867) (1093,2.664867639541626) (2433,2.659553289413452)
64: (589,4.377045631408691) (2997,2.6650032997131348) (480,2.4978857040405273) (2571,2.4750051498413086) (3753,2.45243763923645) (2987,2.3690571784973145) (3081,2.219021797180176) (2762,2.0984737873077393)* (2628,2.0412333011627197) (3798,1.9697824716567993) (2706,1.9413973093032837) (1580,1.9251112937927246) (1249,1.8842782974243164) (2683,1.8602919578552246) (3409,1.8175790309906006) (3300,1.8147964477539062) (3624,1.8003610372543335) (2959,1.7969565391540527) (3623,1.7636899948120117) (3510,1.7302032709121704)
65: (3793,1.6006560325622559) (2683,1.3346976041793823) (913,1.254381537437439) (2355,1.2277196645736694) (2716,1.2135260105133057) (223,0.9513083100318909) (588,0.9313238859176636)* (2997,0.8981384038925171) (2770,0.8728777170181274) (2700,0.8712658882141113) (2605,0.8672159314155579) (3175,0.8415616154670715) (2761,0.8168518543243408) (1248,0.8066532611846924) (785,0.8049464225769043) (3114,0.8044294118881226)* (968,0.7957594394683838) (2706,0.7955143451690674) (2394,0.7812131643295288) (2694,0.7679831981658936)
66: (589,3.2296504974365234) (1259,2.703481674194336)* (110,2.5279176235198975)* (3753,2.40118145942688)* (2706,2.1703789234161377) (2683,2.094353675842285) (2028,1.9942312240600586)* (2997,1.804091453552246) (1250,1.7628076076507568) (593,1.7052336931228638) (3555,1.670475721359253) (3510,1.6091179847717285) (1210,1.5710926055908203) (2762,1.5364446640014648) (1580,1.5229082107543945) (3408,1.5060224533081055) (527,1.472838044166565) (3450,1.470183253288269) (3948,1.4195719957351685) (1196,1.3940112590789795)*
67: (1250,5.401705741882324) (1193,3.824404239654541) (1252,3.3963353633880615) (3789,3.319460868835449) (1259,3.253063440322876) (923,3.215409517288208)* (912,3.197718858718872) (858,3.121866464614868) (3468,3.060316324234009) (920,3.0477592945098877) (1084,3.035998582839966)* (3095,2.9743330478668213) (1225,2.941134452819824) (3363,2.9248616695404053) (1221,2.889716148376465) (1104,2.7278170585632324) (1263,2.7259459495544434) (910,2.665771722793579) (969,2.652890682220459) (953,2.6408586502075195)
68: (2997,5.8586812019348145)* (1,4.236444473266602) (588,3.335301637649536) (2987,3.2140092849731445) (1148,3.081660032272339) (1265,3.056652545928955) (2599,2.898528814315796) (1259,2.8572545051574707) (3114,2.7332708835601807) (1394,2.7212138175964355) (1288,2.697136402130127) (3481,2.6908979415893555) (1079,2.6848392486572266) (3421,2.6601474285125732) (1197,2.659329891204834)* (2395,2.6450538635253906) (2791,2.5939559936523438) (2716,2.5847411155700684) (2064,2.550281047821045)* (1080,2.4981203079223633)*
69: (3006,3.8435447216033936)* (36,3.430758476257324) (318,3.404184103012085) (527,3.3790533542633057) (150,3.2890591621398926) (1213,3.20443058013916) (1094,3.1733062267303467) (3100,3.0839624404907227) (1183,3.074777841567993)* (1393,3.013035774230957) (608,3.0046138763427734) (2858,2.937427043914795)* (590,2.8980939388275146) (2997,2.8833398818969727) (2268,2.8248305320739746) (2324,2.797252655029297) (1041,2.7905914783477783)* (3252,2.786271572113037) (2028,2.754049777984619) (508,2.747480869293213)
70: (2997,7.495392322540283)* (2706,5.153780937194824)* (2355,4.989797115325928)* (2858,4.756099700927734)* (2710,3.6828603744506836) (2599,3.644850492477417) (3005,3.546933650970459) (2580,3.360405683517456)* (785,3.327859878540039) (2502,3.3025035858154297) (2770,3.268775224685669) (2707,3.25517201423645) (2605,3.253591537475586) (3578,3.238659620285034)* (2688,3.160245418548584) (3176,3.155802011489868)* (2908,3.113985061645508) (3408,3.053391933441162) (3175,3.011913776397705)* (1093,2.9803872108459473)
71: (3793,6.740531921386719) (2987,5.966304302215576) (2706,3.8510749340057373) (3798,3.50018310546875) (2858,3.2247002124786377) (3578,3.176353931427002) (2997,3.1742591857910156) (3753,3.1636996269226074) (2762,2.90020489692688) (3623,2.80169677734375) (2688,2.6787314414978027) (589,2.5720090866088867) (2881,2.5321736335754395) (3555,2.524888038635254) (2355,2.4533963203430176) (2707,2.4277431964874268) (2959,2.3403468132019043) (2716,2.3124399185180664) (2541,2.1751646995544434) (2763,2.1589810848236084)
72: (2858,2.9481701850891113) (1,2.630513906478882) (3408,2.566610336303711) (2396,2.5481343269348145)* (1721,2.434114456176758) (527,2.404726982116699) (587,2.394557476043701)* (318,2.278097629547119) (1784,2.1293697357177734) (3948,2.079907178878784) (3510,1.9737225770950317) (110,1.9300189018249512) (2762,1.9119290113449097) (1704,1.9110435247421265)* (480,1.8876882791519165) (3148,1.7431674003601074) (539,1.7344825267791748) (3916,1.7036219835281372) (589,1.6916017532348633) (3578,1.67890202999115)
73: (3793,8.5834321975708) (2987,6.317039489746094) (480,4.213328838348389) (1580,4.201725959777832) (2997,3.7345352172851562) (2628,3.7101826667785645) (1196,3.6926064491271973)* (648,3.6002931594848633) (780,3.5945398807525635) (1,3.5113606452941895) (3175,3.4272608757019043)* (260,3.3902597427368164) (588,3.340665340423584) (1197,3.288426399230957)* (1127,3.205451011657715) (2683,3.1881637573242188) (2706,3.144622802734375) (2167,3.1298627853393555) (316,3.0793232917785645) (2058,3.0527114868164062)
74: (2997,3.595020294189453) (3789,2.965045928955078) (1248,2.6940853595733643) (1213,2.472612142562866) (2858,2.4550604820251465) (1230,2.4206700325012207) (3006,2.3603711128234863) (1179,2.088374376296997) (904,2.0319809913635254) (527,2.027130126953125) (318,2.0112452507019043) (1089,1.9639230966567993) (1193,1.9259992837905884) (1267,1.923303484916687)* (908,1.914123773574829) (111,1.841671109199524) (3435,1.8144869804382324) (903,1.8065357208251953) (2289,1.8046159744262695) (2396,1.7604005336761475)
75: (588,11.263778686523438) (586,6.976681232452393)* (2987,6.562668800354004) (1367,5.971020698547363) (2085,5.790213584899902) (595,5.738834381103516) (2,5.577078819274902)* (2053,5.552248954772949)* (2687,5.258575439453125)* (1022,4.876768589019775) (3034,4.7878947257995605) (2096,4.708484172821045) (1033,4.627343654632568)* (2078,4.466585636138916) (594,4.422143459320068) (3489,4.244095802307129) (2761,4.227410316467285)* (2081,4.204315662384033) (1025,4.14064884185791) (239,4.102229118347168)*
76: (2997,6.679289817810059) (3006,4.534816265106201) (589,4.336421012878418) (1249,4.150339126586914)* (608,4.053158283233643)* (2028,3.904374837875366) (527,3.6309380531311035) (1704,3.333794593811035)* (3481,3.173328399658203) (2599,3.171246290206909) (110,3.073255777359009) (3897,3.0554280281066895)* (3114,3.03109073638916) (3751,2.950286865234375) (3176,2.946122407913208) (2908,2.9187138080596924) (47,2.7701315879821777)* (223,2.7337114810943604) (1148,2.6390233039855957)* (457,2.6349024772644043)
77: (2858,2.2668676376342773)* (2987,1.827789068222046) (2599,1.4862035512924194)* (223,1.4699599742889404) (2396,1.4100435972213745) (2762,1.2755980491638184)* (2959,1.1547391414642334) (2395,1.1426849365234375)* (2706,1.126206874847412) (2683,1.1204984188079834)* (2908,1.0981695652008057) (3176,1.0556262731552124) (3174,1.0490972995758057)* (3160,1.0408411026000977) (2355,1.031855583190918) (2700,0.9885611534118652)* (2692,0.968731164932251) (3052,0.9121115207672119) (3114,0.9021388292312622) (1,0.8776177167892456)
78: (588,6.937307357788086) (2997,6.748446464538574) (1148,4.270542144775391) (357,3.596489906311035)* (3751,3.5145621299743652) (838,3.3264338970184326) (1223,3.3116908073425293) (2599,3.276249408721924)* (2359,3.110971450805664) (595,2.9953503608703613) (2395,2.9493887424468994) (2987,2.9200735092163086) (1537,2.9019651412963867)* (3481,2.8774123191833496) (2289,2.8118157386779785)* (1885,2.7843031883239746) (1282,2.711026668548584) (440,2.6839447021484375) (17,2.641977310180664) (1028,2.6377696990966797)
79: (1249,2.915242910385132) (3798,2.3472118377685547) (3753,1.9472304582595825) (3081,1.8345528841018677) (3578,1.7868683338165283) (3510,1.776384949684143)* (3751,1.6224830150604248) (2858,1.59604811668396) (3555,1.559442400932312) (589,1.5220606327056885) (3897,1.5216132402420044) (2762,1.5073235034942627) (3160,1.4946213960647583) (1407,1.4929780960083008) (3481,1.464561939239502) (593,1.4590256214141846) (3948,1.4297136068344116) (2710,1.4091136455535889) (3176,1.393143653869629)* (3408,1.3778660297393799)
80: (110,1.286791205406189)* (590,1.026405930519104)* (1250,0.9381221532821655) (2028,0.9302358627319336)* (2058,0.9170065522193909) (1183,0.903058648109436) (733,0.8721794486045837) (3256,0.8645268678665161) (1242,0.8475345373153687) (1610,0.834015965461731) (3578,0.8211538791656494) (266,0.7844043374061584) (2006,0.770124077796936)* (457,0.7554223537445068) (3753,0.747915506362915) (356,0.7354133129119873)* (2944,0.7332180142402649) (349,0.730474591255188) (480,0.7115716934204102)* (648,0.7030555605888367)
81: (1248,5.7981343269348145) (1250,5.055361747741699) (858,4.358018398284912) (923,3.7971413135528564) (1230,3.5608577728271484)* (1256,3.528317928314209) (2997,3.5214548110961914) (1267,3.2164416313171387)* (593,3.1989641189575195) (910,3.1748852729797363) (1284,3.170121192932129)* (608,3.0696253776550293) (903,2.9750263690948486)* (1204,2.974642038345337) (1617,2.969797134399414)* (1219,2.957592248916626) (922,2.956544876098633) (1208,2.9009602069854736) (969,2.8673157691955566) (1254,2.863356590270996)
82: (2028,4.3282880783081055) (3147,4.10095739364624)* (2058,4.054023742675781) (1,3.742445945739746) (50,3.5339303016662598) (733,3.507692337036133)* (3798,3.2693285942077637) (3006,3.2082889080047607) (377,3.1128857135772705) (454,3.098355293273926) (1625,3.096238613128662)* (3256,3.032132625579834)* (296,3.030756711959839)* (349,3.0016074180603027)* (2353,2.9832730293273926)* (1580,2.977228879928589) (1213,2.9683918952941895) (3578,2.932650327682495)* (1265,2.917072057723999) (597,2.873077869415283)
83: (3793,5.521434783935547) (2997,4.75520133972168) (2683,4.001147270202637) (3175,3.4121012687683105)* (1197,3.2735424041748047) (2706,3.235217332839966) (3081,3.1329855918884277) (1210,3.059607982635498) (2858,2.9852585792541504) (3005,2.9264817237854004) (2688,2.9170093536376953) (2605,2.8496527671813965) (2054,2.8078973293304443) (2394,2.687946319580078) (2694,2.6845157146453857) (1097,2.652082681655884)* (2959,2.6346378326416016)* (3408,2.5471858978271484)* (1198,2.545172929763794) (2826,2.5416855812072754)
84: (260,1.8369649648666382)* (1210,1.6202176809310913)* (589,1.4450538158416748) (1198,1.3890321254730225)* (1240,1.2010536193847656)* (1270,1.0535999536514282) (541,1.0380702018737793) (1200,1.028106689453125)* (858,1.022963047027588) (2571,1.0115489959716797)* (1214,1.002578854560852)* (1197,1.000058650970459)* (1097,0.9754291772842407) (1291,0.9726404547691345)* (3793,0.9601591229438782) (480,0.856752872467041)* (1374,0.847447395324707) (2028,0.8461278676986694)* (1221,0.7997424006462097) (924,0.7962621450424194)
85: (3793,7.660917282104492) (3798,4.806394577026367) (3753,3.5843703746795654) (3578,3.442676544189453) (2706,3.063711166381836) (589,2.9796226024627686) (2997,2.975369930267334) (3555,2.8779563903808594) (2762,2.8748116493225098) (3948,2.8445444107055664) (3409,2.805696964263916)* (3623,2.669534683227539) (2694,2.450815439224243) (3897,2.3761343955993652) (3081,2.3416149616241455) (2987,2.284597396850586) (3752,2.2765791416168213) (2710,2.2338178157806396) (3717,2.219224452972412) (2688,2.1992273330688477)
86: (589,3.8320696353912354) (588,3.503653049468994) (587,3.275648593902588) (2059,3.07366943359375) (2987,3.0656213760375977) (2054,2.9241750240325928) (1,2.686922550201416) (2355,2.4589743614196777) (2052,2.4424118995666504) (2,2.422968626022339) (3753,2.3166332244873047) (780,2.262180805206299) (2724,2.224715232849121) (595,2.1810479164123535) (733,2.169889450073242) (586,2.0999903678894043) (2881,2.076322555541992) (110,2.0420608520507812) (2571,2.0390262603759766) (3114,1.991350531578064)
87: (2058,3.3627750873565674) (480,3.3033785820007324)* (1198,3.22462797164917)* (1210,3.0452685356140137) (260,3.0380687713623047)* (1036,3.0343194007873535) (2028,2.912600040435791)* (3753,2.720646381378174) (1196,2.706711769104004)* (1249,2.6928772926330566) (648,2.5953712463378906) (733,2.534179925918579)* (2916,2.4568285942077637) (1580,2.3786063194274902) (3256,2.310793161392212) (1200,2.302158832550049) (2948,2.2640304565429688) (1214,2.2090659141540527) (1374,2.193063735961914) (858,2.1926400661468506)
88: (593,4.612288475036621) (2858,3.6727070808410645) (1252,3.3668673038482666) (1247,3.035498857498169) (1196,2.968219041824341) (2997,2.8827860355377197) (260,2.7598228454589844) (1,2.7511136531829834) (1213,2.7017529010772705) (2804,2.675705671310425) (1957,2.6089158058166504)* (919,2.580740451812744) (2396,2.5574235916137695) (904,2.5401992797851562) (296,2.523207187652588) (1270,2.4866623878479004) (2918,2.4854490756988525) (1299,2.4775469303131104)* (1097,2.442882776260376) (1952,2.4380099773406982)
