userId: recommendations in (itemId, ranking score) pairs, * means the item is hit.
1: (1,10.13360595703125)* (318,6.722059726715088) (593,6.650649070739746) (364,6.433259963989258) (2987,5.854920387268066) (34,5.6027021408081055) (2081,5.18256139755249) (1196,5.156299114227295) (1198,5.007812976837158) (1704,4.844308853149414) (589,4.806772232055664) (1022,4.715783596038818)* (1225,4.708525657653809) (2085,4.582291126251221) (2761,4.458794116973877) (2078,4.419451713562012) (3751,4.4058332443237305) (2687,4.384688854217529) (110,4.307456016540527) (2096,4.302864074707031)
56: (593,9.146173477172852) (296,8.128889083862305)* (2997,7.661863327026367)* (1213,7.558292865753174)* (1265,7.419776916503906) (1704,7.1694488525390625) (356,6.902706623077393) (589,6.4317474365234375) (2571,5.856941223144531) (2324,5.796603679656982) (47,5.722603797912598) (1784,5.711494445800781) (1358,5.526423454284668) (3006,5.3797736167907715) (223,5.24488639831543) (2599,5.160884857177734) (2268,5.013189315795898) (1610,4.965859413146973) (3147,4.953169345855713) (1393,4.78447151184082)
57: (260,4.539897441864014) (3481,4.324220657348633) (1259,4.320598602294922) (541,4.091826438903809) (2959,3.905144691467285) (1200,3.8114421367645264) (3897,3.788219928741455) (2997,3.751643419265747) (858,3.743093967437744) (1222,3.673910617828369) (589,3.649677276611328) (1206,3.5599923133850098) (1240,3.5056939125061035) (593,3.474879264831543) (2987,3.4326231479644775) (3160,3.4139392375946045)* (1214,3.4073541164398193) (110,3.3927621841430664) (2692,3.368166923522949) (2028,3.334545612335205)
58: (541,9.211224555969238)* (1200,9.134285926818848)* (2858,8.157594680786133)* (1,7.7079596519470215) (750,7.692336559295654)* (32,7.537110805511475)* (3793,7.177733421325684) (1291,7.093382835388184) (1036,6.9116926193237305) (480,6.8902587890625)* (2968,6.8557047843933105)* (1265,6.821338653564453) (1259,6.811913013458252) (318,6.756814956665039)* (50,6.73557186126709) (2916,6.630131721496582) (1222,6.5929107666015625)* (2529,6.564528942108154)* (1584,6.558181285858154) (1376,6.417385578155518)
59: (1199,2.2978265285491943) (750,2.176372766494751)* (2997,2.133822202682495)* (1206,1.8541719913482666) (924,1.7754253149032593) (541,1.7661783695220947)* (32,1.7587337493896484) (29,1.7416512966156006) (1921,1.618007779121399) (1148,1.6036620140075684) (2571,1.5931464433670044) (2692,1.4956269264221191) (1077,1.4929468631744385) (2010,1.482778787612915) (2968,1.4242362976074219) (1136,1.395422101020813) (1214,1.3651962280273438) (1197,1.34632408618927)* (745,1.3371964693069458) (2395,1.3209261894226074)
60: (2987,4.954606056213379) (480,4.733388900756836) (1580,4.608508110046387) (733,4.52750301361084) (2762,4.366074085235596) (590,4.213306903839111) (648,4.187599182128906) (587,4.127458095550537) (349,4.036974906921387) (3114,3.9685754776000977) (1617,3.722639322280884) (457,3.6659207344055176) (1610,3.5997557640075684) (2763,3.589627981185913) (2006,3.5595641136169434) (3256,3.541295051574707) (11,3.5186665058135986) (316,3.458754777908325) (3005,3.328824520111084) (588,3.3210349082946777)
61: (3793,8.095687866210938) (3798,6.297898769378662) (3510,6.290820121765137) (3555,6.157251358032227) (3408,6.110317230224609) (3755,5.177733898162842) (3624,5.173031806945801) (3916,4.870427131652832) (3623,4.758735179901123) (3751,4.6333746910095215) (3481,4.61667013168335) (3752,3.8474173545837402) (3617,3.8172147274017334) (3409,3.7902560234069824) (3952,3.7271227836608887) (3301,3.723306655883789) (3484,3.674110174179077) (3536,3.5078208446502686) (3513,3.4978604316711426) (3717,3.472663640975952)
62: (1252,7.611302852630615) (969,6.703819274902344)* (908,6.61079216003418) (1084,6.344517707824707) (1953,6.130941867828369) (924,6.092724800109863) (2352,6.012270450592041) (903,5.725884437561035) (1952,5.525751113891602) (1234,5.3940887451171875) (923,5.326672554016113) (1196,5.31702995300293) (1617,5.286064147949219) (1230,5.23439359664917) (3471,5.1315412521362305) (3468,5.114760398864746)* (1086,5.102029800415039) (930,5.100560188293457)* (3037,5.0256805419921875) (942,5.02362060546875)
63: (2997,11.924518585205078) (2858,9.051528930664062)* (2683,7.223538875579834) (2762,7.150186061859131)* (2959,7.11113166809082) (3793,7.033613681793213) (2355,6.903567314147949) (2908,6.5134429931640625) (2710,6.0872979164123535) (3081,6.077776908874512) (785,5.801167964935303) (2336,5.446772575378418) (913,5.051104545593262) (3298,4.939667701721191) (1127,4.842321872711182) (3408,4.835544586181641) (2707,4.799041748046875) (2686,4.707489490509033) (2028,4.493249416351318) (3481,4.365567684173584)
64: (589,6.392569541931152) (2571,5.443493366241455) (480,5.2791242599487305) (3753,4.1514692306518555) (1580,4.1120147705078125) (2628,4.108748435974121) (1210,3.9375267028808594)* (260,3.872124671936035) (3081,3.728210210800171) (1196,3.6748852729797363) (2762,3.670159339904785)* (457,3.523301362991333) (780,3.5205607414245605) (2959,3.2109975814819336) (3300,3.208045482635498) (1198,3.05993914604187)* (3624,3.0516138076782227) (2997,3.028820037841797) (2706,3.019742250442505) (733,3.018132209777832)
65: (2716,2.6314079761505127) (913,2.232048749923706) (2355,2.0622799396514893) (2683,2.0214803218841553) (3175,1.7350726127624512) (3114,1.669668197631836)* (1127,1.637028694152832) (588,1.5608396530151367)* (223,1.5588617324829102) (2700,1.552394151687622) (2770,1.5453753471374512) (1291,1.426155686378479)* (2997,1.3993110656738281) (2761,1.38946533203125) (1196,1.380807638168335)* (1198,1.3488619327545166)* (785,1.3337419033050537) (2706,1.3145015239715576) (2396,1.3061978816986084) (2394,1.3029656410217285)
66: (110,5.806709289550781)* (589,5.5599775314331055) (1259,5.135068893432617)* (2028,4.659065246582031)* (3753,4.332734107971191)* (2706,3.9915173053741455) (1210,3.881682872772217) (2683,3.7305641174316406) (1580,3.6689600944519043) (1196,3.652024745941162)* (260,3.4785118103027344) (527,3.3875746726989746) (1270,3.269489049911499) (2997,3.1454503536224365) (1704,3.141385316848755) (3450,3.0935025215148926) (318,3.0536770820617676) (2571,2.9998273849487305) (1250,2.994281768798828) (3555,2.978733539581299)
67: (1250,6.831099987030029) (1193,6.356151580810547) (923,5.5372490882873535)* (858,5.387446403503418) (1084,5.287628173828125)* (3468,5.268773078918457) (1259,5.255146026611328) (920,5.175295829772949) (3095,5.1306915283203125) (3363,5.04165506362915) (912,5.010704517364502) (1225,5.00809383392334) (1221,4.969175815582275) (953,4.833982467651367) (1104,4.8097920417785645) (1228,4.618185043334961) (1263,4.589343547821045) (1103,4.40748929977417) (1957,4.404364585876465) (1208,4.3495612144470215)
68: (2997,7.458726406097412)* (1,6.387450218200684) (1265,6.1136474609375) (1394,5.528398513793945) (3421,5.520677089691162) (1079,5.354935646057129) (1197,5.342898368835449)* (1148,5.2059221267700195) (1288,5.171628952026367) (1080,5.088813304901123)* (2599,5.076279640197754) (2791,4.988630294799805) (2804,4.949047088623047) (588,4.925017356872559) (3481,4.837794780731201) (3114,4.836091995239258) (2716,4.799495697021484) (1294,4.7077131271362305) (1235,4.696658134460449) (2987,4.67252779006958)
69: (36,6.391098976135254) (150,6.384734153747559) (527,6.339032173156738) (318,6.25534725189209) (1213,6.153852462768555) (1094,6.043954849243164) (3100,5.786754608154297) (590,5.705436706542969) (2028,5.625406265258789) (2858,5.604092597961426)* (1183,5.488658905029297)* (608,5.485063552856445) (3006,5.42418909072876)* (1393,5.416513442993164) (508,5.330451965332031) (2268,5.302804946899414) (2324,5.29007625579834) (3252,5.257290840148926) (778,5.042459011077881) (300,5.029341697692871)
70: (2997,8.805532455444336)* (2355,8.390687942504883)* (2706,8.085962295532227)* (2858,7.99668025970459)* (2599,6.487859725952148) (2710,5.952661514282227) (2502,5.772034645080566) (2770,5.588707447052002) (2580,5.576780319213867)* (3175,5.439107894897461)* (785,5.357449054718018) (3578,5.271749496459961)* (2333,5.097448825836182) (2707,5.092403411865234) (2605,5.050065517425537) (2908,5.017889022827148) (3176,5.005129814147949)* (1093,4.912793159484863) (1127,4.8853607177734375)* (2761,4.8437700271606445)
71: (3793,7.038006782531738) (2987,6.626710414886475) (2706,6.1864824295043945) (3578,5.722895622253418) (2858,5.648533344268799) (3753,5.036918640136719) (2762,4.894392013549805) (3623,4.503039360046387) (3555,4.106411457061768) (2716,4.054008483886719) (3798,4.044672966003418) (2959,4.044610500335693) (2688,3.926502227783203) (2881,3.903881311416626) (2707,3.686744213104248) (2763,3.6741316318511963) (2355,3.6710994243621826) (3298,3.5973849296569824) (589,3.4981610774993896) (1210,3.4360909461975098)
72: (2858,5.843764305114746) (527,5.2920074462890625) (318,5.043943405151367) (1,4.864482402801514) (2396,4.632089614868164)* (1784,4.4803786277771) (1721,4.455694198608398) (110,4.40185546875) (3408,4.190361976623535) (480,4.081204414367676) (1704,4.067089080810547)* (1265,4.029692649841309) (608,3.8567392826080322) (34,3.768444061279297) (2762,3.718207359313965) (587,3.657398223876953)* (3948,3.498842716217041) (1617,3.4291648864746094) (590,3.3477282524108887) (3147,3.332475185394287)
73: (3793,9.396347045898438) (1580,7.950141906738281) (480,7.899241924285889) (1196,7.56165075302124)* (1197,6.862966537475586)* (2987,6.822756767272949) (260,6.74871826171875) (2628,6.666086196899414) (780,6.3235273361206055) (648,6.253628730773926) (3175,6.071234703063965)* (1127,5.615841865539551) (2167,5.466857433319092) (1259,5.436852931976318) (1200,5.375947952270508)* (1517,5.280823707580566) (316,5.264212608337402) (2997,5.2203474044799805) (592,5.104193687438965)* (3527,5.09390115737915)
74: (1213,5.364974021911621) (2997,4.8927106857299805) (2858,4.758942604064941) (1230,4.744075775146484) (318,4.5051774978637695) (527,4.502655029296875) (1089,4.191799163818359) (904,4.036884307861328) (1179,4.033868789672852) (858,3.9351396560668945)* (1193,3.9138832092285156) (3006,3.8494577407836914) (1358,3.6861870288848877) (2762,3.676172971725464) (1221,3.651519298553467) (1267,3.6428637504577637)* (111,3.5775465965270996) (2289,3.5704948902130127) (903,3.481739044189453) (2396,3.4230923652648926)
75: (588,13.447798728942871) (1367,9.26286506652832) (595,8.689830780029297) (2085,8.489907264709473) (586,8.361738204956055)* (2053,7.756397724151611)* (2687,7.727121829986572)* (2,7.624290466308594)* (34,7.228140354156494) (2761,7.147140026092529)* (589,6.530722618103027) (3034,6.341811180114746) (239,6.335244178771973)* (1033,6.209451675415039)* (1015,6.114168167114258)* (3489,6.048379898071289) (1022,5.907855987548828) (362,5.8601837158203125) (2018,5.8204522132873535) (2081,5.734336853027344)
76: (2997,8.892191886901855) (608,8.123818397521973)* (2028,7.485930442810059) (527,7.191910743713379) (3006,7.113701820373535) (1704,6.583022117614746)* (589,5.7633538246154785) (3481,5.605609893798828) (110,5.582111358642578) (2599,5.517953872680664) (3114,5.463271141052246) (1249,5.270368576049805)* (3751,5.262835502624512) (47,5.179739952087402)* (457,5.178564071655273) (3897,5.106764793395996)* (2324,5.037448406219482) (34,4.940127372741699) (3176,4.8639936447143555) (1148,4.847824573516846)*
77: (2858,4.16947078704834)* (2396,2.6103200912475586) (2599,2.5104739665985107)* (2762,2.387460708618164)* (223,2.3663430213928223) (2959,2.031554698944092) (2395,1.9559621810913086)* (593,1.9162521362304688) (608,1.9122190475463867) (1617,1.8993513584136963) (2987,1.8557732105255127) (3176,1.7946765422821045) (296,1.791153907775879) (2706,1.782433271408081) (2355,1.7809853553771973) (318,1.7735427618026733) (2692,1.755663514137268) (2908,1.7514350414276123) (3174,1.7346272468566895)* (3006,1.684505820274353)
78: (588,9.579232215881348) (2997,7.859409332275391) (1148,6.926558971405029) (357,6.185168266296387)* (2359,5.705466270446777) (3751,5.290986061096191) (1537,5.265255928039551)* (2599,5.261691570281982)* (1223,5.248322486877441) (595,5.232230186462402) (838,5.1630635261535645) (1282,5.121123313903809) (1923,5.031090259552002) (2395,5.025278568267822) (1885,5.024613380432129) (2289,5.0110368728637695)* (1580,4.987808704376221) (3253,4.81428337097168) (2324,4.803132057189941) (356,4.728074073791504)*
79: (1249,3.498619556427002) (3753,3.057814121246338) (3578,3.0085065364837646) (3510,2.986032247543335)* (3081,2.8663668632507324) (3798,2.8583500385284424) (3751,2.7682409286499023) (593,2.577552556991577) (3481,2.5705440044403076) (3555,2.5567173957824707) (1407,2.553889036178589) (2858,2.516536235809326) (2762,2.478621244430542) (3897,2.461648941040039) (3160,2.4301071166992188) (589,2.367295265197754) (3176,2.287424087524414)* (1258,2.248096227645874) (2710,2.223860025405884) (3948,2.2138538360595703)
80: (110,2.6628875732421875)* (590,1.971198320388794)* (1183,1.9583215713500977) (2028,1.8944607973098755)* (1242,1.8635293245315552) (266,1.665156364440918) (1250,1.6377930641174316) (356,1.6149927377700806)* (1222,1.609267234802246) (3256,1.5588397979736328) (2944,1.543269395828247) (3578,1.4957311153411865) (1610,1.453698992729187) (2006,1.443792700767517)* (1090,1.434464454650879) (2427,1.4317982196807861)* (3753,1.4203389883041382) (733,1.4024639129638672) (2067,1.3609051704406738) (1101,1.3569722175598145)
81: (858,8.615144729614258) (923,6.943742275238037) (1248,6.659036636352539) (1230,6.287803649902344)* (1250,6.157758712768555) (608,6.061794281005859) (593,5.88308048248291) (260,5.812084197998047)* (1617,5.786215782165527)* (1267,5.617599964141846)* (1256,5.596296310424805) (1208,5.456335067749023) (2858,5.427902698516846) (910,5.415627956390381) (1225,5.415371894836426) (527,5.295267581939697) (1204,5.263197422027588) (541,5.259005069732666) (1136,5.172053813934326) (2019,5.154904365539551)
82: (2028,8.110401153564453) (3147,7.541900634765625)* (50,7.099120140075684) (1265,6.242135047912598) (296,6.240732192993164)* (1,6.1745195388793945) (733,6.136770248413086)* (1625,6.059420108795166)* (377,5.778761386871338) (1213,5.775479316711426) (1580,5.763520240783691) (454,5.570655822753906) (349,5.531493663787842)* (3256,5.463430404663086)* (2501,5.408374309539795)* (2353,5.401403427124023)* (2058,5.076874256134033) (1573,5.042340278625488) (2628,5.030319690704346) (2396,4.961452484130859)
83: (2997,6.618621826171875) (1197,6.557184219360352) (2683,6.297496318817139) (3175,5.968630790710449)* (1210,5.930187225341797) (2858,5.51625919342041) (1198,5.488184928894043) (3793,5.41042423248291) (2706,5.134848117828369) (1097,5.058416366577148)* (1291,4.996783256530762) (3081,4.980032920837402) (2959,4.913395881652832)* (2688,4.655506134033203) (2605,4.649713039398193) (1259,4.449193954467773) (3114,4.341514587402344) (2394,4.334643840789795) (2826,4.33123254776001) (223,4.227643966674805)
84: (260,3.8532280921936035)* (1210,3.427088499069214)* (1198,3.042647361755371)* (1240,2.5965499877929688)* (589,2.3838179111480713) (858,2.380706310272217) (1270,2.3753697872161865) (1197,2.3231825828552246)* (2571,2.3108932971954346)* (541,2.2308616638183594) (1200,2.2170636653900146)* (1214,2.184988260269165)* (1097,2.1815061569213867) (1291,2.163939952850342)* (2028,1.9920589923858643)* (1221,1.8415580987930298) (480,1.796393632888794)* (1374,1.7325849533081055) (2628,1.7320783138275146) (527,1.7129778861999512)*
85: (3793,8.478346824645996) (3578,6.2702436447143555) (3798,6.139523983001709) (3753,6.0507426261901855) (2762,5.0890655517578125) (3555,4.984537124633789) (3948,4.709704399108887) (2706,4.6808881759643555) (3623,4.5780110359191895) (3409,4.46699333190918)* (3897,4.376197338104248) (3752,4.056064605712891) (593,3.6535565853118896) (3863,3.6498537063598633) (589,3.604414939880371) (3300,3.5713887214660645) (3481,3.5712547302246094) (3717,3.5392165184020996) (3081,3.5376200675964355) (3176,3.5114998817443848)
86: (589,6.433520793914795) (587,4.767106056213379) (2571,4.51027250289917) (1196,4.49752140045166) (1198,4.3640570640563965) (588,4.221774101257324) (110,4.197068214416504) (2987,4.190880298614502) (1,4.130132675170898) (457,4.108772277832031) (733,4.072824954986572) (2,4.017514228820801) (2355,3.9973292350769043) (1097,3.9574456214904785) (780,3.8814148902893066) (2054,3.8122947216033936) (593,3.746243953704834) (919,3.733367443084717) (356,3.6904397010803223) (3114,3.5936057567596436)
87: (1198,6.489742755889893)* (1036,6.045533180236816) (480,5.948014259338379)* (260,5.856494903564453)* (1210,5.81428337097168) (2028,5.474977493286133)* (1196,5.299543380737305)* (3753,4.447920322418213) (2916,4.437838554382324) (1197,4.437616348266602) (2058,4.429961681365967) (858,4.41886043548584) (1200,4.399670600891113) (1580,4.37353515625) (3256,4.339889049530029) (733,4.326617240905762)* (648,4.317493915557861) (2948,4.2066545486450195) (2194,4.191171646118164)* (1374,4.101593971252441)
88: (593,8.491472244262695) (2858,7.218034744262695) (1196,6.797888278961182) (260,6.230839729309082) (1247,5.932984352111816) (2804,5.90566349029541) (1213,5.63479471206665) (296,5.588059425354004) (2918,5.423406600952148) (1270,5.3475494384765625) (1097,5.299102783203125) (1197,5.209075927734375) (919,5.1941375732421875) (1136,5.185178279876709) (1957,5.094534873962402)* (1617,5.06568717956543) (1394,5.028685569763184) (1252,5.020806312561035) (50,4.938091278076172) (1299,4.925683975219727)*
89: (593,5.4537200927734375) (318,5.163492202758789) (2858,5.0795745849609375) (858,4.688534259796143) (110,4.393685340881348) (1221,3.9379892349243164) (260,3.9264426231384277) (3578,3.8907217979431152) (1198,3.8794727325439453) (608,3.8651070594787598) (296,3.817978858947754) (1213,3.701836585998535) (1196,3.6647558212280273) (2762,3.431018352508545) (589,3.4094417095184326) (1259,3.3747448921203613) (3753,3.36617112159729) (50,3.126826286315918) (1210,3.1012463569641113) (3147,3.0436501502990723)
90: (2987,7.252438545227051) (593,6.542456150054932) (1617,6.356979846954346)* (3793,5.566303253173828) (589,5.523815631866455) (296,5.378480434417725) (1732,5.043172836303711) (3052,4.937009811401367) (21,4.9163336753845215) (3753,4.7436842918396) (3751,4.594691753387451) (1213,4.570549964904785) (648,4.5696306228637695) (2571,4.538783073425293) (3481,4.536417007446289) (1517,4.506224632263184) (6,4.454483509063721) (3623,4.431708335876465) (2890,4.426900863647461) (480,4.419727325439453)
